Date,Value,Daily Return,Total Return,adjclose,IYC Daily Return,IYC Total Return
2021-12-31,1000000.0,0.0,0.0,83.8989486694336,0.0,0.0
2022-01-03,1035003.5620918274,0.03500356209182742,0.03500356209182742,85.18739318847656,0.0153570996952479,0.0153570996952479
2022-01-04,1028065.1002349854,-0.0067038048089601565,0.02806510023498543,84.93769836425781,-0.002931124135543195,0.012380961994135964
2022-01-05,989597.3529319764,-0.037417618100464956,-0.010402647068023518,82.7802963256836,-0.02539981751474052,-0.0133333296959125
2022-01-06,981195.1673240662,-0.008490509380422506,-0.018804832675933802,82.57054901123047,-0.0025337830832099506,-0.015833329013896114
2022-01-07,1005468.1249389648,0.024738154470426377,0.005468124938964758,81.65165710449219,-0.011128567240279663,-0.026785693987607107
2022-01-10,998072.3340301514,-0.007355569734507905,-0.0019276659698486132,80.78269958496094,-0.010642252102969763,-0.03714288598240778
2022-01-11,1020507.5111541748,0.022478508179293533,0.020507511154174818,81.57174682617188,0.00976752751845189,-0.027738152624903756
2022-01-12,1017458.767715454,-0.0029874777063353397,0.01745876771545407,81.73155975341797,0.0019591700982775073,-0.02583332628583057
2022-01-13,1006670.9591255188,-0.0106026985389861,0.006670959125518738,80.5429916381836,-0.014542339811209448,-0.03999998908773761
2022-01-14,998776.9195289612,-0.007841727751255578,-0.0012230804710388066,79.79389190673828,-0.009300619659255105,-0.04892858406211331
2022-01-18,966695.1542282104,-0.03212105193207804,-0.033304845771789604,78.40556335449219,-0.01739893266352699,-0.06547621158622197
2022-01-19,949628.6398887634,-0.017654494557875933,-0.05037136011123655,77.45671081542969,-0.012101852196029661,-0.07678568034727906
2022-01-20,939985.0397796632,-0.010155127703635691,-0.06001496022033681,75.94852447509766,-0.01947134501910186,-0.09476190489181269
2022-01-21,902926.5791168212,-0.03942452176848332,-0.09707342088317883,73.61133575439453,-0.030773326234526777,-0.12261909211249855
2022-01-24,907314.9006347656,0.004860108916316053,-0.09268509936523439,74.5002670288086,0.012076010648414126,-0.11202383092613366
2022-01-25,910781.6076583862,0.003820842158764659,-0.08921839234161377,73.13191986083984,-0.01836701024762266,-0.1283332983231581
2022-01-26,909016.5673217772,-0.0019379402501845666,-0.09098343267822273,72.63252258300781,-0.006828718277631984,-0.13428566466090186
2022-01-27,872549.0563392639,-0.0401175427307745,-0.12745094366073606,71.66368103027344,-0.013338949526737642,-0.1458333844845634
2022-01-28,883801.4220352173,0.012895969131136331,-0.11619857796478272,73.15189361572266,0.02076662214463343,-0.128095229131594
2022-01-31,933604.7634849548,0.05635128005910017,-0.0663952365150452,75.76873779296875,0.03577274692289922,-0.09690480042245009
2022-02-01,958281.559173584,0.02643173712665714,-0.04171844082641607,76.51783752441406,0.009886659765828032,-0.08797620544807427
2022-02-02,942055.9769363404,-0.016931957087055305,-0.05794402306365953,76.15827178955078,-0.004699109991817996,-0.09226190557382907
2022-02-03,921485.4197769164,-0.021835811950709716,-0.07851458022308366,74.09075927734375,-0.027147576535352824,-0.11690479496631889
2022-02-04,931541.2334823608,0.010912612928676513,-0.06845876651763916,75.45911407470703,0.018468629701055228,-0.10059523663377434
2022-02-07,963118.5506629944,0.03389792748366993,-0.036881449337005656,75.37921142578125,-0.0010588866554499532,-0.10154760433555099
2022-02-08,998539.1452903748,0.036776983065062385,-0.0014608547096252034,76.4678955078125,0.014442762950673371,-0.0885714693625047
2022-02-09,1031931.2642631532,0.033440971373303485,0.03193126426315329,77.75634765625,0.01684958295087191,-0.0732142787317368
2022-02-10,1030473.9396858216,-0.0014122302790895436,0.03047393968582157,76.6476821899414,-0.01425819884454771,-0.0864285738318673
2022-02-11,989652.1902084352,-0.039614538422808154,-0.0103478097915648,74.76994323730469,-0.024498313569136676,-0.10880953309793762
2022-02-14,983754.5327529908,-0.005959323400478889,-0.01624546724700915,74.86981964111328,0.0013357827956563817,-0.10761909620459686
2022-02-15,1035772.0108375548,0.05287648122849875,0.03577201083755477,76.51783752441406,0.022011778460272913,-0.08797620544807427
2022-02-16,1045917.324207306,0.009794929061220259,0.0459173242073061,76.52783203125,0.00013061669225500339,-0.08785707991677216
2022-02-17,1016550.5364227296,-0.028077542177469272,0.016550536422729634,74.87981414794922,-0.02153488266370618,-0.10749997067329475
2022-02-18,994893.5904159546,-0.02130434762543776,-0.005106409584045402,74.43035125732422,-0.006002457347676349,-0.1128571640321282
2022-02-22,967814.001373291,-0.027218578251511194,-0.03218599862670901,72.42277526855469,-0.026972544867198578,-0.13678566397888547
2022-02-23,933307.0199623108,-0.03565455899792325,-0.0666929800376892,70.4950942993164,-0.026617054677760543,-0.15976188715938622
2022-02-24,968084.3524742126,0.03726247822855355,-0.03191564752578735,72.02325439453125,0.021677538137993002,-0.1415475934232886
2022-02-25,983039.11743927,0.015447791224841412,-0.01696088256073003,73.41158294677734,0.019276115248015202,-0.12499996589917994
2022-02-28,973058.701751709,-0.010152612963723273,-0.026941298248291057,73.48149871826172,0.0009523806554485592,-0.1241666327931854
2022-03-01,932445.6885528564,-0.04173747495987712,-0.06755431144714352,72.37283325195312,-0.015087681738220504,-0.1373809278933159
2022-03-02,947070.1095581056,0.01568393868381346,-0.052929890441894445,73.72120666503906,0.018630933079430756,-0.12130952968785569
2022-03-03,911692.4828681946,-0.03735481284106612,-0.0883075171318054,72.36283874511719,-0.018425741809867224,-0.13750005342461802
2022-03-04,870680.5216789246,-0.04498442398060143,-0.1293194783210755,71.02445220947266,-0.018495495185846922,-0.15345241703429624
