,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-22
APPS,4099.0,60.9900016784668,249998.0168800354,44.02000045776367,-0.2782423471664631,180437.9818763733
BUR,4734.0,10.5600004196167,49991.041986465454,9.279999732971191,-0.12121218141883072,43931.51873588562
RAPT,4083.0,36.72999954223633,149968.58813095093,19.520000457763672,-0.46855429618730715,79700.16186904907
CVNA,647.0,231.7899932861328,149968.12565612793,119.25,-0.48552567645665357,77154.75
CURV,8097.0,9.880000114440918,79998.36092662811,8.680000305175781,-0.12145746916654176,70281.9624710083
FSLY,1974.0,35.45000076293945,69978.30150604248,18.940000534057617,-0.46572637160961394,37387.561054229736
AYX,826.0,60.5,49973.0,54.880001068115234,-0.09289254432867378,45330.88088226318
CRCT,2263.0,22.09000015258789,49989.6703453064,16.899999618530273,-0.23494796279798114,38244.69913673401
W,789.0,189.97000122070312,149886.33096313477,122.4499969482422,-0.35542456092326713,96613.0475921631
Cash,248.56360530853271,1.0,248.56360530853271,1,0.0,248.56360530853271
Total,,,1000000.0,,-0.036440831161602794,669331.1272230148
