,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-15
AMZN,209.0,3334.340087890625,696877.0783691406,2947.330078125,-0.11606794734920267,615991.986328125
V,1384.0,216.7100067138672,299926.6492919922,206.13999938964844,-0.04877489269877067,285297.75915527344
Cash,3715.272338867188,1.0,3715.272338867188,1,0.0,3715.272338867188
Total,,,1000519.0,,0.035572544349984137,905005.0178222656
