,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-26
AMZN,29.0,3334.340087890625,96695.86254882812,2777.449951171875,-0.16701659759939202,80546.04858398438
HD,240.0,415.010009765625,99602.40234375,357.2799987792969,-0.1391051050044091,85747.19970703125
PFE,1693.0,59.04999923706055,99971.6487083435,53.0099983215332,-0.1022862149630065,89745.92715835571
PYPL,530.0,188.5800018310547,99947.40097045898,156.97999572753906,-0.16756817158070392,83199.3977355957
NKE,599.0,166.6699981689453,99835.32890319824,143.99000549316406,-0.13607723600495658,86250.01329040527
LUV,2334.0,42.84000015258789,99988.56035614014,43.709999084472656,0.02030809824430424,102019.13786315918
SNAP,2126.0,47.02999877929688,99985.77740478516,28.6299991607666,-0.39123963631974745,60867.378215789795
HUT,12738.0,7.849999904632568,99993.29878520966,5.760000228881836,-0.2662420001454201,73370.88291549683
UBER,2384.0,41.93000030517578,99961.12072753906,34.79999923706055,-0.1700453378540786,82963.19818115234
SBUX,854.0,116.97000122070312,99892.38104248048,95.58000183105467,-0.18286739477149416,81625.32156372069
Cash,4126.218209266663,1.0,4126.218209266663,1,0.0,4126.218209266663
Total,,,1000000.0,,-0.16953927657604217,830460.7234239578
