,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-18
RIVN,964.0,103.69000244140624,99957.1623535156,73.16000366210938,-0.2944353173928116,70526.24353027344
LCID,2628.0,38.04999923706055,99995.39799499512,39.209999084472656,0.030486198966392486,103043.87759399414
APPS,1639.0,60.9900016784668,99962.61275100708,46.52999877929688,-0.23708808823127447,76262.66799926759
BUR,9469.0,10.5600004196167,99992.64397335052,9.90999984741211,-0.06155308204317134,93837.78855514526
FIGS,3628.0,27.559999465942383,99987.67806243896,21.90999984741211,-0.20500724702525241,79489.47944641113
AMZN,29.0,3334.340087890625,96695.86254882812,3178.35009765625,-0.04678286741082183,92172.15283203125
COST,176.0,567.7000122070312,99915.2021484375,488.0700073242188,-0.14026775263441882,85900.32128906251
AAPL,563.0,177.57000732421875,99971.91412353516,169.8000030517578,-0.04375741370711306,95597.40171813965
NVDA,340.0,294.1099853515625,99997.39501953124,259.0299987792969,-0.11927506143775757,88070.19958496094
ROKU,438.0,228.1999969482422,99951.59866333008,166.8300018310547,-0.2689307446884268,73071.54080200195
Cash,3572.5323610305786,1.0,3572.5323610305786,1,0.0,3572.5323610305786
Total,,,1000000.0,,-0.03930780186153071,861544.2057123184
