,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-21
AMZN,59.0,3334.340087890625,196726.06518554688,2852.860107421875,-0.14440038141800482,168318.74633789062
DIS,968.0,154.88999938964844,149933.5194091797,137.3800048828125,-0.113047934507295,132983.8447265625
MSFT,297.0,336.32000732421875,99887.04217529295,296.0299987792969,-0.11979664506275278,87920.90963745117
FB,297.0,336.3500061035156,99895.95181274414,303.1700134277344,-0.09864721889010375,90041.49398803711
INTC,1941.0,51.5,99961.5,52.040000915527344,0.010485454670433825,101009.64177703857
FDX,386.0,258.6400146484375,99835.04565429688,244.91000366210935,-0.05308540909646564,94535.2614135742
ADBE,264.0,567.0599975585938,149703.83935546875,499.9100036621094,-0.11841779385883389,131976.24096679688
AB,2047.0,48.84000015258789,99975.4803123474,47.84000015258789,-0.020475020411051426,97928.48031234741
Cash,4081.556095123291,1.0,4081.556095123291,1,0.0,4081.556095123291
Total,,,1000000.0,,-0.03730886826317148,908796.1752548218
