,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-14
PDD,1715.0,58.29999923706055,99984.49869155884,25.530000686645508,-0.5620926068483305,43783.951177597046
HUYA,14409.0,6.940000057220459,99998.4608244896,3.380000114440918,-0.5129682872373573,48702.42164897919
BILI,2155.0,46.400001525878906,99992.00328826904,16.959999084472656,-0.6344827903720333,36548.798027038574
IQ,21929.0,4.559999942779541,99996.23874521255,2.109999895095825,-0.5372807189533257,46270.18769955635
JD,1427.0,70.06999969482422,99989.88956451416,42.93999862670898,-0.38718426125695016,61275.37804031371
BIDU,672.0,148.7899932861328,99986.87548828124,108.97000122070312,-0.26762547121601954,73227.8408203125
BABA,841.0,118.79000091552734,99902.3907699585,77.76000213623047,-0.345399431459502,65396.161796569824
DIDI,20080.0,4.980000019073486,99998.4003829956,1.7599999904632568,-0.6465863486501151,35340.7998085022
VZIO,5146.0,19.43000030517578,99986.78157043456,8.079999923706055,-0.5841482348534139,41579.67960739136
NIO,3156.0,31.68000030517578,99982.08096313477,14.100000381469728,-0.5549242346703478,44499.601203918464
Cash,182.37971115112305,1.0,182.37971115112305,1,0.0,182.37971115112305
Total,,,1000000.0,,-0.12227495826342671,496807.19954133034
