,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-18
NVDA,340.0,294.1099853515625,99997.39501953124,236.4199981689453,-0.19615106611785993,80382.7993774414
COIN,396.0,252.3699951171875,99938.51806640624,189.16000366210935,-0.25046555722968056,74907.3614501953
TWLO,379.0,263.3399963378906,99805.85861206056,158.3300018310547,-0.39876204134254645,60007.07069396973
MSFT,297.0,336.32000732421875,99887.04217529295,287.92999267578125,-0.14388086820475288,85515.20782470703
TSLA,94.0,1056.780029296875,99337.32275390624,856.97998046875,-0.1890649362110497,80556.1181640625
MRNA,393.0,253.97999572753903,99814.13832092284,145.74000549316406,-0.42617525811163126,57275.82215881348
AVGO,150.0,665.4099731445312,99811.49597167967,579.989990234375,-0.12837196068235424,86998.49853515625
XOM,1634.0,61.18999862670898,99984.45775604248,77.36000061035156,0.26425890417628617,126406.24099731445
BZH,4306.0,23.21999931335449,99985.31704330444,16.190000534057617,-0.30275620099840916,69714.1422996521
FOA,25188.0,3.9700000286102295,99996.36072063446,3.650000095367432,-0.08060451660873647,91936.20240211488
Cash,3064.153560218811,1.0,3064.153560218811,1,0.0,3064.153560218811
Total,,,1001622.06,,-0.011363392927766003,816763.617463646
