,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-09
AAPL,281.0,177.57000732421875,49897.17205810547,176.27999877929688,-0.007264788487430174,49534.67965698242
NVDA,340.0,294.1099853515625,99997.39501953124,267.04998779296875,-0.09200638844766773,90796.99584960938
GOOGL,51.0,2897.0400390625,147749.0419921875,2831.840087890625,-0.022505712828523428,144423.84448242188
RBLX,1211.0,103.16000366210938,124926.76443481444,70.4800033569336,-0.3167894449889316,85351.28406524658
MSFT,446.0,336.32000732421875,149998.72326660156,311.2099914550781,-0.07466108266623017,138799.65618896484
CRWD,366.0,204.75,74938.5,186.8999938964844,-0.0871795169890871,68405.3977661133
TSLA,47.0,1056.780029296875,49668.661376953125,932.0,-0.11807568825831893,43804.0
PYPL,397.0,188.5800018310547,74866.26072692871,122.94000244140624,-0.3480750808797537,48807.180969238274
CRM,393.0,254.1300048828125,99873.09191894533,222.0399932861328,-0.12627399748202683,87261.7173614502
NFLX,207.0,602.4400024414062,124705.0805053711,412.8900146484375,-0.3146371207503016,85468.23303222656
Cash,3441.128700561524,1.0,3441.128700561524,1,0.0,3441.128700561524
Total,,,1000061.82,,0.032431048721424105,846094.1180728149
