,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-15
AMZN,29.0,3334.340087890625,96695.86254882812,3130.2099609375,-0.06122054786626818,90776.0888671875
AAPL,563.0,177.57000732421875,99971.91412353516,172.7899932861328,-0.02691903948259844,97280.76622009277
NVDA,340.0,294.1099853515625,99997.39501953124,264.95001220703125,-0.09914649143814358,90083.00415039062
RBLX,969.0,103.16000366210938,99962.04354858398,73.30000305175781,-0.28945327210490523,71027.70295715332
U,699.0,142.99000549316406,99950.01383972168,113.58000183105467,-0.20567873650103052,79392.42127990721
MSFT,297.0,336.32000732421875,99887.04217529295,300.4700012207031,-0.10659492543646243,89239.59036254883
FSLY,2820.0,35.45000076293945,99969.00215148926,29.5,-0.16784204893896004,83190.0
FB,297.0,336.3500061035156,99895.95181274414,221.0,-0.34294634758536413,65637.0
IMMR,17513.0,5.710000038146973,99999.23066806792,5.070000171661377,-0.11208403891592433,88790.9130063057
MTTR,4844.0,20.63999938964844,99980.15704345705,8.390000343322754,-0.5935077232836266,40641.16166305542
Cash,3815.247068748474,1.0,3815.247068748474,1,0.0,3815.247068748474
Total,,,1000123.86,,0.04444150756419751,799873.8955753898
