,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-28
MU,1073.0,93.1500015258789,99949.95163726808,79.2699966430664,-0.14900702797043297,85056.70639801025
TTD,1091.0,91.63999938964844,99979.23933410645,63.59999847412109,-0.30597993346009045,69387.5983352661
FTNT,278.0,359.3999938964844,99913.19830322266,282.1600036621094,-0.21491372160852606,78440.4810180664
TCN,6544.0,15.279999732971191,99992.31825256348,14.56999969482422,-0.046465971894942615,95346.0780029297
TENB,1815.0,55.06999969482422,99952.04944610596,48.34999847412109,-0.1220265345549787,87755.24723052977
UCTT,1743.0,57.36000061035156,99978.48106384276,46.36000061035156,-0.1917712671365429,80805.48106384277
EPAM,149.0,668.4500122070312,99599.05181884766,451.1000061035156,-0.3251552130067107,67213.90090942383
ZIM,1698.0,58.86000061035156,99944.28103637695,65.41000366210938,0.11128105647022157,111066.18621826172
LSCC,1297.0,77.05999755859375,99946.8168334961,50.369998931884766,-0.34635348393847065,65329.88861465454
FIVE,483.0,206.88999938964844,99927.8697052002,158.83999633789062,-0.232249036654799,76719.71823120117
Cash,1382.122568969727,1.0,1382.122568969727,1,0.0,1382.122568969727
Total,,,1000565.38,,0.036926703522160986,818503.408591156
