,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-02
APPS,4099.0,60.9900016784668,249998.0168800354,46.459999084472656,-0.23823581233191082,190439.53624725342
BUR,4734.0,10.5600004196167,49991.041986465454,9.390000343322754,-0.11079545736764407,44452.26162528992
RAPT,4083.0,36.72999954223633,149968.58813095093,20.530000686645508,-0.4410563315407129,83823.99280357361
CVNA,647.0,231.7899932861328,149968.12565612793,138.61000061035156,-0.40200179203057895,89680.67039489746
CURV,8097.0,9.880000114440918,79998.36092662811,8.630000114440918,-0.12651821715801004,69877.11092662811
FSLY,1974.0,35.45000076293945,69978.30150604248,17.959999084472656,-0.4933709817222739,35453.03819274902
AYX,826.0,60.5,49973.0,63.09000015258789,0.042809919877485836,52112.3401260376
CRCT,2263.0,22.09000015258789,49989.6703453064,16.149999618530273,-0.2688999770496485,36547.44913673401
W,789.0,189.97000122070312,149886.33096313477,131.00999450683594,-0.3103648277886186,103366.88566589355
Cash,248.56360530853271,1.0,248.56360530853271,1,0.0,248.56360530853271
Total,,,1000000.0,,-0.00851306977747901,706001.8487243652
