,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-06
AMZN,29.0,3334.340087890625,96695.86254882812,3265.080078125,-0.020771729319740806,94687.322265625
HD,240.0,415.010009765625,99602.40234375,405.760009765625,-0.0222886190268613,97382.40234375
PFE,1693.0,59.04999923706055,99971.6487083435,54.84000015258789,-0.07129549769461141,92844.1202583313
PYPL,530.0,188.5800018310547,99947.40097045898,192.2700042724609,0.01956730515207039,101903.10226440428
NKE,599.0,166.6699981689453,99835.32890319824,161.0399932861328,-0.03377935408090449,96462.95597839355
LUV,2334.0,42.84000015258789,99988.56035614014,43.88999938964844,0.024509786025225244,102439.25857543945
SNAP,2126.0,47.02999877929688,99985.77740478516,41.68000030517578,-0.11375714677832871,88611.68064880371
HUT,12738.0,7.849999904632568,99993.29878520966,6.849999904632568,-0.12738853657945448,87255.29878520966
UBER,2384.0,41.93000030517578,99961.12072753906,42.02999877929688,0.002384890851258925,100199.51708984376
SBUX,854.0,116.97000122070312,99892.38104248048,111.13999938964844,-0.049841854921882534,94913.55947875977
Cash,4126.218209266663,1.0,4126.218209266663,1,0.0,4126.218209266663
Total,,,1000000.0,,-0.039174564102172904,960825.4358978271
