,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-18
RIVN,964.0,103.69000244140624,99957.1623535156,66.37000274658203,-0.3599189778774786,63980.68264770508
LCID,2628.0,38.04999923706055,99995.39799499512,26.59000015258789,-0.30118263637994147,69878.52040100098
APPS,1639.0,60.9900016784668,99962.61275100708,46.54999923706055,-0.23676015812448248,76295.44874954224
BUR,9469.0,10.5600004196167,99992.64397335052,9.329999923706056,-0.11647731506011516,88345.76927757265
FIGS,3628.0,27.559999465942383,99987.67806243896,16.579999923706055,-0.3984034744196929,60152.23972320557
AMZN,29.0,3334.340087890625,96695.86254882812,3052.030029296875,-0.08466744577705787,88508.87084960938
COST,176.0,567.7000122070312,99915.2021484375,512.6699829101562,-0.09693505040265249,90229.9169921875
AAPL,563.0,177.57000732421875,99971.91412353516,167.3000030517578,-0.057836367904796626,94189.90171813965
NVDA,340.0,294.1099853515625,99997.39501953124,236.4199981689453,-0.19615106611785993,80382.7993774414
ROKU,438.0,228.1999969482422,99951.59866333008,112.45999908447266,-0.5071866757737968,49257.47959899902
Cash,3835.432361030578,1.0,3835.432361030578,1,0.0,3835.432361030578
Total,,,1000262.9,,-0.03663175877992009,765057.061696434
