,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-06
AMZN,59.0,3334.340087890625,196726.06518554688,3265.080078125,-0.020771729319740806,192639.724609375
DIS,968.0,154.88999938964844,149933.5194091797,156.89999389648438,0.012976915971053105,151879.19409179688
MSFT,297.0,336.32000732421875,99887.04217529295,313.8800048828125,-0.0667221751686441,93222.36145019531
FB,297.0,336.3500061035156,99895.95181274414,332.4599914550781,-0.011565377071051097,98740.6174621582
INTC,1941.0,51.5,99961.5,54.0099983215332,0.04873783148608157,104833.40674209595
FDX,386.0,258.6400146484375,99835.04565429688,263.19000244140625,0.01759197160251258,101591.34094238281
ADBE,264.0,567.0599975585938,149703.83935546875,514.1199951171875,-0.09335873217883972,135727.6787109375
AB,2047.0,48.84000015258789,99975.4803123474,46.90999984741211,-0.039516795641809765,96024.76968765259
Cash,4081.556095123291,1.0,4081.556095123291,1,0.0,4081.556095123291
Total,,,1000000.0,,0.0029272485202056497,978740.6497917175
