,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-31
MU,1073.0,93.1500015258789,99949.95163726808,82.2699966430664,-0.11680090933535658,88275.70639801025
TTD,1091.0,91.63999938964844,99979.23933410645,69.54000091552734,-0.24116104999251542,75868.14099884033
FTNT,278.0,359.3999938964844,99913.19830322266,297.239990234375,-0.17295493800150963,82632.71728515625
TCN,6544.0,15.279999732971191,99992.31825256348,14.6899995803833,-0.03861257610592672,96131.35725402832
TENB,1815.0,55.06999969482422,99952.04944610596,51.400001525878906,-0.06664242217691962,93291.00276947021
UCTT,1743.0,57.36000061035156,99978.48106384276,50.41999816894531,-0.12099027837447063,87882.05680847168
EPAM,149.0,668.4500122070312,99599.05181884766,476.1400146484375,-0.2876954058593566,70944.86218261719
ZIM,1698.0,58.86000061035156,99944.28103637695,66.72000122070312,0.13353721591652934,113290.5620727539
LSCC,1297.0,77.05999755859375,99946.8168334961,55.220001220703125,-0.28341548183004095,71620.34158325195
FIVE,483.0,206.88999938964844,99927.8697052002,164.0,-0.207308229088788,79212.0
Cash,1382.122568969727,1.0,1382.122568969727,1,0.0,1382.122568969727
Total,,,1000565.38,,0.051346715101349805,860530.8699215698
