,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-11
AMZN,29.0,3334.340087890625,96695.86254882812,3065.8701171875,-0.0805166730526774,88910.2333984375
HD,240.0,415.010009765625,99602.40234375,350.2900085449219,-0.15594804871635137,84069.60205078125
PFE,1693.0,59.04999923706055,99971.6487083435,50.77999877929688,-0.14005081396467323,85970.53793334962
PYPL,530.0,188.5800018310547,99947.40097045898,115.29000091552734,-0.3886414264710131,61103.70048522949
NKE,599.0,166.6699981689453,99835.32890319824,140.17999267578125,-0.15893685596799745,83967.81561279297
LUV,2334.0,42.84000015258789,99988.56035614014,45.52999877929688,0.06279175110008706,106267.01715087892
SNAP,2126.0,47.02999877929688,99985.77740478516,39.4900016784668,-0.16032314047495289,83955.74356842041
HUT,12738.0,7.849999904632568,99993.29878520966,7.130000114440918,-0.09171971961002856,90821.94145774841
UBER,2384.0,41.93000030517578,99961.12072753906,35.290000915527344,-0.1583591543363,84131.36218261719
SBUX,854.0,116.97000122070312,99892.38104248048,93.7300033569336,-0.19868340276341023,80045.42286682129
Cash,5221.878209266662,1.0,5221.878209266662,1,0.0,5221.878209266662
Total,,,1001095.66,,-0.14553474508365627,854465.2549163437
