,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-01
DKNG,3640.0,27.46999931335449,99990.79750061034,23.68000030517578,-0.13796866046284195,86195.20111083984
TSP,2789.0,35.849998474121094,99985.64574432372,19.030000686645508,-0.4691770851710739,53074.67191505432
PD,2877.0,34.75,99975.75,33.2599983215332,-0.042877746142929385,95689.01517105103
FATE,1709.0,58.5099983215332,99993.58713150024,41.11000061035156,-0.2973850317951212,70256.99104309082
SI,674.0,148.1999969482422,99886.79794311523,110.87999725341795,-0.2518218654745181,74733.1181488037
NRIX,3454.0,28.950000762939453,99993.30263519289,18.950000762939453,-0.3454231342474289,65453.30263519287
TDOC,1089.0,91.81999969482422,99991.97966766356,80.33999633789062,-0.12502726415910337,87490.25601196289
EXAS,1284.0,77.83000183105469,99933.72235107422,77.4000015258789,-0.005524865669529144,99381.60195922852
BEAM,1254.0,79.69000244140625,99931.26306152344,69.16000366210938,-0.1321370116287709,86726.64459228516
U,699.0,142.99000549316406,99950.01383972168,107.8000030517578,-0.24610113357250418,75352.2021331787
Cash,367.1401252746582,1.0,367.1401252746582,1,0.0,367.1401252746582
Total,,,1000000.0,,0.021703447072323856,794720.1448459625
