,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-29
AMZN,29.0,3334.340087890625,96695.86254882812,3386.300048828125,0.01558328171928336,98202.70141601562
AZTA,969.0,103.11000061035156,99913.59059143066,88.55000305175781,-0.14120839368060312,85804.95295715332
QRVO,639.0,156.38999938964844,99933.20960998537,131.88999938964844,-0.1566596335802639,84277.70960998535
DFS,865.0,115.55999755859376,99959.3978881836,114.3000030517578,-0.010903379486461917,98869.5026397705
THS,2467.0,40.52999877929688,99987.5069885254,32.61000061035156,-0.19541076751748954,80448.8715057373
BBWI,1432.0,69.79000091552734,99939.28131103516,51.77000045776367,-0.2582031841434531,74134.64065551758
IGT,3459.0,28.90999984741211,99999.68947219849,25.780000686645508,-0.10826700717007387,89173.02237510681
FIVN,728.0,137.32000732421875,99968.96533203124,112.11000061035156,-0.1835858241279088,81616.08044433594
ADSK,355.0,281.19000244140625,99822.45086669922,223.0,-0.2069419322741809,79165.0
MARA,3043.0,32.86000061035156,99992.9818572998,31.13999938964844,-0.052343310674233035,94759.01814270021
Cash,5197.763533782959,1.0,5197.763533782959,1,0.0,5197.763533782959
Total,,,1001410.7,,-0.1283507367198945,871649.2632801055
