,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-26
NVDA,340.0,294.1099853515625,99997.39501953124,227.72000122070312,-0.22573182631490907,77424.80041503906
COIN,396.0,252.3699951171875,99938.51806640624,178.63999938964844,-0.29215040279769655,70741.43975830078
TWLO,379.0,263.3399963378906,99805.85861206056,179.11000061035156,-0.3198526501817972,67882.69023132324
MSFT,297.0,336.32000732421875,99887.04217529295,296.7099914550781,-0.11777478296423738,88122.8674621582
TSLA,94.0,1056.780029296875,99337.32275390624,937.4099731445312,-0.11295638907158956,88116.53747558594
MRNA,393.0,253.97999572753903,99814.13832092284,154.9600067138672,-0.38987318166544527,60899.282638549805
AVGO,150.0,665.4099731445312,99811.49597167967,557.1199951171875,-0.16274174178002954,83567.99926757812
XOM,1634.0,61.18999862670898,99984.45775604248,74.16999816894531,0.21212616168568843,121193.77700805664
BZH,4306.0,23.21999931335449,99985.31704330444,18.350000381469727,-0.2097329490050367,79015.10164260864
FOA,25188.0,3.9700000286102295,99996.36072063446,3.859999895095825,-0.027707841995384563,97225.67735767365
Cash,1442.093560218811,1.0,1442.093560218811,1,0.0,1442.093560218811
Total,,,1000000.0,,2.570653801314826e-05,835632.2668170929
