,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-11
RIVN,964.0,103.69000244140624,99957.1623535156,83.55000305175781,-0.1942327988759499,80542.20294189453
LCID,2628.0,38.04999923706055,99995.39799499512,45.470001220703125,0.19500662634483112,119495.16320800781
APPS,1639.0,60.9900016784668,99962.61275100708,53.560001373291016,-0.12182325136414984,87784.84225082397
BUR,9469.0,10.5600004196167,99992.64397335052,10.170000076293944,-0.03693184922590287,96299.73072242735
FIGS,3628.0,27.559999465942383,99987.67806243896,24.81999969482422,-0.09941944209774578,90046.95889282227
AMZN,29.0,3334.340087890625,96695.86254882812,3307.239990234375,-0.008127574555058081,95909.95971679688
COST,176.0,567.7000122070312,99915.2021484375,522.030029296875,-0.08044738757817949,91877.28515625
AAPL,563.0,177.57000732421875,99971.91412353516,175.0800018310547,-0.01402266931609486,98570.04103088379
NVDA,340.0,294.1099853515625,99997.39501953124,278.1700134277344,-0.0541973163705215,94577.80456542969
ROKU,438.0,228.1999969482422,99951.59866333008,185.6999969482422,-0.18624014271849176,81336.59866333008
Cash,3572.5323610305786,1.0,3572.5323610305786,1,0.0,3572.5323610305786
Total,,,1000000.0,,0.018316341671871905,940013.119509697
