,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-10
NVDA,340.0,294.1099853515625,99997.39501953124,258.239990234375,-0.12196116046284688,87801.5966796875
COIN,396.0,252.3699951171875,99938.51806640624,204.7700042724609,-0.18861192600421306,81088.92169189452
TWLO,379.0,263.3399963378906,99805.85861206056,205.91000366210935,-0.2180830617241032,78039.89138793944
MSFT,297.0,336.32000732421875,99887.04217529295,302.3800048828125,-0.10091579954292584,89806.86145019531
TSLA,94.0,1056.780029296875,99337.32275390624,904.5499877929688,-0.14405083109414152,85027.69885253906
MRNA,393.0,253.97999572753903,99814.13832092284,160.4199981689453,-0.3683754592190861,63045.05928039551
AVGO,150.0,665.4099731445312,99811.49597167967,591.3599853515625,-0.1112847579410784,88703.99780273438
XOM,1634.0,61.18999862670898,99984.45775604248,78.23999786376953,0.2786402944879025,127844.15650939941
BZH,4306.0,23.21999931335449,99985.31704330444,16.719999313354492,-0.27993110216250794,71996.31704330444
FOA,25188.0,3.9700000286102295,99996.36072063446,3.25,-0.18136020741095016,81861.0
Cash,2880.013560218811,1.0,2880.013560218811,1,0.0,2880.013560218811
Total,,,1001437.92,,-0.02242258737085301,858095.5142583085
