,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-05
AAPL,281.0,177.57000732421875,49897.17205810547,174.9199981689453,-0.01492374300821464,49152.51948547363
NVDA,340.0,294.1099853515625,99997.39501953124,276.0400085449219,-0.06143952163011657,93853.60290527344
GOOGL,51.0,2897.0400390625,147749.0419921875,2755.5,-0.048856776970298,140530.5
RBLX,1211.0,103.16000366210938,124926.76443481444,88.54000091552734,-0.14172161911188397,107221.94110870361
MSFT,446.0,336.32000732421875,149998.72326660156,316.3800048828125,-0.0592887785655396,141105.48217773438
CRWD,366.0,204.75,74938.5,179.2899932861328,-0.12434679713732444,65620.13754272461
TSLA,47.0,1056.780029296875,49668.661376953125,1088.1199951171875,0.029656092045157623,51141.63977050781
PYPL,397.0,188.5800018310547,74866.26072692871,187.16000366210935,-0.00752995097654896,74302.52145385741
CRM,393.0,254.1300048828125,99873.09191894533,227.6699981689453,-0.10411996303257764,89474.30928039551
NFLX,207.0,602.4400024414062,124705.0805053711,567.52001953125,-0.05796424999774574,117476.64404296875
Cash,3379.3087005615234,1.0,3379.3087005615234,1,0.0,3379.3087005615234
Total,,,1000000.0,,-0.04943435344856573,933258.6064682007
