,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-16
ENJY,21645.0,4.619999885559082,99999.89752292632,3.5,-0.24242422365851346,75757.5
COIN,396.0,252.3699951171875,99938.51806640624,172.52999877929688,-0.3163608902905318,68321.87951660156
DIS,645.0,154.88999938964844,99904.04960632324,138.13999938964844,-0.10814126196658391,89100.29960632324
GOOGL,34.0,2897.0400390625,98499.361328125,2665.610107421875,-0.07988496138131285,90630.74365234375
RBLX,969.0,103.16000366210938,99962.04354858398,41.5099983215332,-0.5976153853435757,40223.188373565674
CCL,4970.0,20.1200008392334,99996.40417099,19.32999992370605,-0.039264457384458495,96070.09962081908
WMT,691.0,144.69000244140625,99980.79168701172,145.35000610351562,0.004561501492659437,100436.8542175293
DKNG,3640.0,27.46999931335449,99990.79750061034,18.31999969482422,-0.3330906387785024,66684.79888916016
HD,240.0,415.010009765625,99602.40234375,330.9100036621094,-0.2026457293186994,79418.40087890625
TWLO,379.0,263.3399963378906,99805.85861206056,144.08999633789062,-0.4528366433444875,54610.10861206055
Cash,2775.875613212585,1.0,2775.875613212585,1,0.0,2775.875613212585
Total,,,1000456.0,,0.04915826314839511,764029.7489805222
