,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-26
RIVN,1205.0,103.69000244140624,124946.45294189452,60.27000045776367,-0.4187482009963168,72625.35055160522
FIGS,4535.0,27.559999465942383,124984.5975780487,21.200000762939453,-0.23076918818022396,96142.00345993042
NVDA,425.0,294.1099853515625,124996.74377441406,227.72000122070312,-0.22573182631490918,96781.00051879883
CCL,6212.0,20.1200008392334,124985.44521331789,20.290000915527344,0.008449307614463386,126041.48568725586
TSLA,118.0,1056.780029296875,124700.04345703124,937.4099731445312,-0.11295638907158956,110614.37683105469
TRMB,1433.0,87.19000244140625,124943.27349853516,68.41999816894531,-0.215277024278957,98045.85737609863
PRNT,3644.0,34.29999923706055,124989.19721984863,29.0,-0.15451893163117014,105676.0
KTOS,6443.0,19.39999961853028,124994.19754219058,16.75,-0.13659792116692004,107920.25
Cash,460.0487747192383,1.0,460.0487747192383,1,0.0,460.0487747192383
Total,,,1000000.0,,-0.001379598290364381,814306.3731994629
