,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-28
AMZN,59.0,3334.340087890625,196726.06518554688,2879.56005859375,-0.13639281456276964,169894.04345703125
DIS,968.0,154.88999938964844,149933.5194091797,138.6300048828125,-0.10497769107695287,134193.8447265625
MSFT,297.0,336.32000732421875,99887.04217529295,308.260009765625,-0.08343243621407082,91553.22290039062
FB,297.0,336.3500061035156,99895.95181274414,301.7099914550781,-0.10298800065363056,89607.8674621582
INTC,1941.0,51.5,99961.5,47.72999954223633,-0.07320389238376057,92643.92911148071
FDX,386.0,258.6400146484375,99835.04565429688,244.77999877929688,-0.05358805708382042,94485.0795288086
ADBE,264.0,567.0599975585938,149703.83935546875,518.1599731445312,-0.08623430434979629,136794.23291015625
AB,2047.0,48.84000015258789,99975.4803123474,45.59999847412109,-0.06633910049844904,93343.19687652586
Cash,4081.556095123291,1.0,4081.556095123291,1,0.0,4081.556095123291
Total,,,1000000.0,,0.02104830061753482,906596.9730682373
