,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-17
DKNG,3640.0,27.46999931335449,99990.79750061034,18.989999771118164,-0.3087003914890448,69123.59916687012
TSP,2789.0,35.849998474121094,99985.64574432372,12.649999618530272,-0.6471408603361062,35280.848936080925
PD,2877.0,34.75,99975.75,32.45000076293945,-0.0661870284046201,93358.6521949768
FATE,1709.0,58.5099983215332,99993.58713150024,36.06999969482422,-0.3835241714312352,61643.62947845459
SI,674.0,148.1999969482422,99886.79794311523,132.97000122070312,-0.1027665050010631,89621.7808227539
NRIX,3454.0,28.950000762939453,99993.30263519289,14.699999809265137,-0.4922279992447032,50773.79934120178
TDOC,1089.0,91.81999969482422,99991.97966766356,63.93999862670898,-0.30363756437353595,69630.65850448607
EXAS,1284.0,77.83000183105469,99933.72235107422,64.16999816894531,-0.17551077143440263,82394.27764892578
BEAM,1254.0,79.69000244140625,99931.26306152344,62.290000915527344,-0.2183461035613925,78111.66114807129
U,699.0,142.99000549316406,99950.01383972168,92.75,-0.3513532664041047,64832.25
Cash,367.1401252746582,1.0,367.1401252746582,1,0.0,367.1401252746582
Total,,,1000000.0,,0.06655640103041116,695138.297367096
