,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-16
AAPL,281.0,177.57000732421875,49897.17205810547,159.58999633789062,-0.10125590046014399,44844.788970947266
NVDA,340.0,294.1099853515625,99997.39501953124,244.9600067138672,-0.16711428066253564,83286.40228271484
GOOGL,51.0,2897.0400390625,147749.0419921875,2665.610107421875,-0.07988496138131285,135946.11547851562
RBLX,1211.0,103.16000366210938,124926.76443481444,41.5099983215332,-0.5976153853435756,50268.60796737671
MSFT,446.0,336.32000732421875,149998.72326660156,294.3900146484375,-0.12467290604974313,131297.94653320312
CRWD,366.0,204.75,74938.5,189.66000366210935,-0.07369961581387385,69415.56134033202
TSLA,47.0,1056.780029296875,49668.661376953125,840.22998046875,-0.2049149707836605,39490.80908203125
PYPL,397.0,188.5800018310547,74866.26072692871,107.91999816894533,-0.4277229975550173,42844.239273071296
CRM,393.0,254.1300048828125,99873.09191894533,205.57000732421875,-0.19108329054251727,80789.01287841797
NFLX,207.0,602.4400024414062,124705.0805053711,357.5299987792969,-0.4065301153137312,74008.70974731445
Cash,3731.248700561524,1.0,3731.248700561524,1,0.0,3731.248700561524
Total,,,1000351.94,,0.041239637829405984,755923.442254486
