,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-15
AMZN,29.0,3334.340087890625,96695.86254882812,3130.2099609375,-0.06122054786626818,90776.0888671875
AZTA,969.0,103.11000061035156,99913.59059143066,87.5,-0.15139172260643374,84787.5
QRVO,639.0,156.38999938964844,99933.20960998537,135.0800018310547,-0.1362618942500251,86316.12117004395
DFS,865.0,115.55999755859376,99959.3978881836,127.52999877929688,0.10358256726886683,110313.4489440918
THS,2467.0,40.52999877929688,99987.5069885254,40.70000076293945,0.004194472952449457,100406.90188217163
BBWI,1432.0,69.79000091552734,99939.28131103516,55.369998931884766,-0.2066198852912512,79289.83847045898
IGT,3459.0,28.90999984741211,99999.68947219849,29.690000534057617,0.026980307532423975,102697.7118473053
FIVN,728.0,137.32000732421875,99968.96533203124,136.72000122070312,-0.004369400462519324,99532.16088867188
ADSK,355.0,281.19000244140625,99822.45086669922,233.3800048828125,-0.17002737346096186,82849.90173339844
MARA,3043.0,32.86000061035156,99992.9818572998,28.6299991607666,-0.12872797842409123,87121.08744621277
Cash,3787.063533782959,1.0,3787.063533782959,1,0.0,3787.063533782959
Total,,,1000000.0,,0.0369594841496208,927877.8247833252
