,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-18
AMZN,59.0,3334.340087890625,196726.06518554688,3178.35009765625,-0.04678286741082183,187522.65576171875
DIS,968.0,154.88999938964844,149933.5194091797,152.27000427246094,-0.016915198705608647,147397.3641357422
MSFT,297.0,336.32000732421875,99887.04217529295,302.6499938964844,-0.10011302537608413,89887.04818725586
FB,297.0,336.3500061035156,99895.95181274414,318.1499938964844,-0.05411033707973234,94490.54818725586
INTC,1941.0,51.5,99961.5,54.7599983215332,0.06330093828219807,106289.15674209595
FDX,386.0,258.6400146484375,99835.04565429688,253.3300018310547,-0.020530515452531817,97785.38070678711
ADBE,264.0,567.0599975585938,149703.83935546875,513.3400268554688,-0.09473419203331157,135521.76708984375
AB,2047.0,48.84000015258789,99975.4803123474,50.5099983215332,0.0341932465955741,103393.96656417847
Cash,4081.556095123291,1.0,4081.556095123291,1,0.0,4081.556095123291
Total,,,1000000.0,,-0.014762040326998016,966369.4434700012
