,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-31
RIVN,103.69000244140624,103.69000244140624,10751.61660629883,65.73999786376953,-0.3659948276988586,6816.580538992303
LCID,38.04999923706055,38.04999923706055,1447.8024419403082,29.38999938964844,-0.22759526993570345,1118.2894543533332
APPS,60.9900016784668,60.9900016784668,3719.780304739383,44.150001525878906,-0.27611083274545056,2692.708667167666
BUR,10.5600004196167,10.5600004196167,111.51360886230486,9.420000076293944,-0.10795457367644068,99.47520475845339
FIGS,27.559999465942383,27.559999465942383,759.5535705627444,22.479999542236328,-0.1843251096569769,619.5487753784182
AMZN,3334.340087890625,3334.340087890625,11117823.82171446,2991.469970703125,-0.10282997779161962,9974578.245036423
COST,567.7000122070312,567.7000122070312,322283.30385986343,505.1300048828125,-0.11021667426246318,286762.3099381104
AAPL,177.57000732421875,177.57000732421875,31531.1075011231,174.77999877929688,-0.015712161006040226,31035.68566336669
NVDA,294.1099853515625,294.1099853515625,86500.68348349631,244.8600006103516,-0.1674543102721937,72015.7711926941
ROKU,228.1999969482422,228.1999969482422,52075.238607177744,164.0500030517578,-0.2811130357334499,37436.210195770254
ILMN,380.4400024414063,380.4400024414063,144734.59545761722,348.82000732421875,-0.08311427535030957,132705.08443803716
ZG,62.220001220703125,62.220001220703125,3871.3285519042975,49.86000061035156,-0.19864995769622185,3102.289298840333
RCL,76.9000015258789,76.9000015258789,5913.610234680178,77.80999755859375,0.011833498240030771,5983.588930984493
ENJY,4.619999885559082,4.619999885559082,21.34439894256593,3.2100000381469727,-0.30519477972703035,14.830199808883663
COIN,252.3699951171875,252.3699951171875,63690.61443544924,190.1499938964844,-0.2465427841047878,47988.153031189
DIS,154.88999938964844,154.88999938964844,23990.911910925293,142.97000122070312,-0.07695782953009644,22144.623401812743
GOOGL,2897.0400390625,2897.0400390625,8392840.987931252,2706.070068359375,-0.06591899598492401,7839593.336545706
RBLX,103.16000366210938,103.16000366210938,10641.98635556642,65.86000061035156,-0.3615742703337853,6794.117904150393
CCL,20.1200008392334,20.1200008392334,404.8144337707527,19.809999465942383,-0.01540762228431547,398.5772058799739
WMT,144.69000244140625,144.69000244140625,20935.196806494147,139.80999755859375,-0.03372731218792202,20229.10888808593
DKNG,27.46999931335449,27.46999931335449,754.600862275696,22.09000015258789,-0.1958499925462729,606.8122890235899
HD,415.010009765625,415.010009765625,172233.30820566416,366.9800109863281,-0.11573214536782284,152300.3779432252
TWLO,263.3399963378906,263.3399963378906,69347.95367124025,206.1199951171875,-0.21728564599539346,54279.63875932619
TSP,35.849998474121094,35.849998474121094,1285.2223905944848,18.76000022888184,-0.4767084790136309,672.5459795799253
PD,34.75,34.75,1207.5625,33.02000045776367,-0.049784159488815205,1147.4450159072876
FATE,58.5099983215332,58.5099983215332,3423.4199035858182,41.5099983215332,-0.29054863250173013,2428.749932119754
SI,148.1999969482422,148.1999969482422,21963.239095459,107.73999786376952,-0.2730094461378638,15967.067354614263
NRIX,28.950000762939453,28.950000762939453,838.1025441741949,18.6200008392334,-0.3568220950422245,539.0490385017401
TDOC,91.81999969482422,91.81999969482422,8430.91234395752,76.70999908447266,-0.1645611049942456,7043.512092526245
EXAS,77.83000183105469,77.83000183105469,6057.509185021976,76.36000061035156,-0.0188873337545854,5943.098987322999
BEAM,79.69000244140625,79.69000244140625,6350.496489111334,69.20999908447266,-0.13150963779476899,5515.34499601135
