,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-18
RIVN,1205.0,103.69000244140624,124946.45294189452,45.59999847412109,-0.5602276265748088,54947.99816131591
FIGS,4535.0,27.559999465942383,124984.5975780487,19.61000061035156,-0.28846150252706404,88931.35276794432
NVDA,425.0,294.1099853515625,124996.74377441406,264.5299987792969,-0.10057457429371996,112425.24948120117
CCL,6212.0,20.1200008392334,124985.44521331789,19.459999084472656,-0.032803266760991434,120885.51431274414
TSLA,118.0,1056.780029296875,124700.04345703124,905.3900146484376,-0.14325593827616534,106836.02172851564
TRMB,1433.0,87.19000244140625,124943.27349853516,71.80999755859375,-0.1763964267938658,102903.72650146484
PRNT,3644.0,34.29999923706055,124989.19721984863,29.84000015258789,-0.13002913071944633,108736.96055603027
KTOS,6443.0,19.39999961853028,124994.19754219058,20.01000022888184,0.03144333104877539,128924.4314746857
Cash,477.0487747192383,1.0,477.0487747192383,1,0.0,477.0487747192383
Total,,,1000017.0,,0.04091307086686191,825068.3037586212
