,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-09
NEE,6426.0,93.36000061035156,599931.3639221191,76.66000366210938,-0.17887742972433662,492617.18353271484
DUK,3813.0,104.9000015258789,399983.7058181762,104.70999908447266,-0.0018112720556954232,399259.22650909424
Cash,84.93025970458984,1.0,84.93025970458984,1,0.0,84.93025970458984
Total,,,1000000.0,,0.010027233052142037,891961.3403015137
