,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-12
AMZN,29.0,3334.340087890625,96695.86254882812,3304.139892578125,-0.00905732304337481,95820.05688476562
HD,240.0,415.010009765625,99602.40234375,389.3999938964844,-0.0617093931869348,93455.99853515625
PFE,1693.0,59.04999923706055,99971.6487083435,56.650001525878906,-0.04064348420305097,95908.45258331299
PYPL,530.0,188.5800018310547,99947.40097045898,187.1999969482422,-0.007317875010144581,99215.99838256836
NKE,599.0,166.6699981689453,99835.32890319824,152.2100067138672,-0.08675821451933252,91173.79402160645
LUV,2334.0,42.84000015258789,99988.56035614014,45.209999084472656,0.05532210372183188,105520.13786315918
SNAP,2126.0,47.02999877929688,99985.77740478516,42.72999954223633,-0.09143098763918012,90843.97902679443
HUT,12738.0,7.849999904632568,99993.29878520966,6.920000076293945,-0.11847131715120107,88146.96097183228
UBER,2384.0,41.93000030517578,99961.12072753906,43.040000915527344,0.026472706946642832,102607.36218261719
SBUX,854.0,116.97000122070312,99892.38104248048,103.87000274658205,-0.11199451429776042,88704.98234558107
Cash,4126.218209266663,1.0,4126.218209266663,1,0.0,4126.218209266663
Total,,,1000000.0,,-0.04447605899333951,955523.9410066605
