,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-22
RIVN,1205.0,103.69000244140624,124946.45294189452,46.93000030517578,-0.5474009142617653,56550.65036773682
FIGS,4535.0,27.559999465942383,124984.5975780487,20.520000457763672,-0.25544263949926704,93058.20207595825
NVDA,425.0,294.1099853515625,124996.74377441406,265.239990234375,-0.09816054046134459,112726.99584960938
CCL,6212.0,20.1200008392334,124985.44521331789,18.93000030517578,-0.05914515330124415,117593.16189575195
TSLA,118.0,1056.780029296875,124700.04345703124,993.97998046875,-0.05942584746790558,117289.6376953125
TRMB,1433.0,87.19000244140625,124943.27349853516,71.27999877929688,-0.18247509137072537,102144.23825073242
PRNT,3644.0,34.29999923706055,124989.19721984863,29.799999237060547,-0.13119533819516327,108591.19721984863
KTOS,6443.0,19.39999961853028,124994.19754219058,20.06999969482422,0.03453608708600053,129311.00803375244
Cash,477.0487747192383,1.0,477.0487747192383,1,0.0,477.0487747192383
Total,,,1000017.0,,0.02495606865256139,837742.1401634216
