,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-25
PDD,1715.0,58.29999923706055,99984.49869155884,59.5,0.020583203750311974,102042.5
HUYA,14409.0,6.940000057220459,99998.4608244896,6.789999961853027,-0.021613846416524085,97837.10945034027
BILI,2155.0,46.400001525878906,99992.00328826904,34.209999084472656,-0.26271556121840767,73722.54802703857
IQ,21929.0,4.559999942779541,99996.23874521255,4.099999904632568,-0.10087720261386235,89908.89790868759
JD,1427.0,70.06999969482422,99989.88956451416,72.1500015258789,0.029684627374250372,102958.0521774292
BIDU,672.0,148.7899932861328,99986.87548828124,150.97000122070312,0.01465157626815694,101451.8408203125
BABA,841.0,118.79000091552734,99902.3907699585,119.13999938964844,0.002946363089684434,100196.73948669434
DIDI,20080.0,4.980000019073486,99998.4003829956,4.289999961853027,-0.13855422782685678,86143.19923400879
VZIO,5146.0,19.43000030517578,99986.78157043456,14.350000381469728,-0.26145135583723256,73845.10196304323
NIO,3156.0,31.68000030517578,99982.08096313477,23.790000915527344,-0.2490530086377365,75081.2428894043
Cash,182.37971115112305,1.0,182.37971115112305,1,0.0,182.37971115112305
Total,,,1000000.0,,-0.025363924456132225,903369.6116681099
