,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-12
AMZN,59.0,3334.340087890625,196726.06518554688,3304.139892578125,-0.00905732304337481,194944.25366210938
DIS,968.0,154.88999938964844,149933.5194091797,157.8000030517578,0.018787550349127713,152750.40295410156
MSFT,297.0,336.32000732421875,99887.04217529295,318.2699890136719,-0.053669177918238664,94526.18673706055
FB,297.0,336.3500061035156,99895.95181274414,333.260009765625,-0.009186847872212134,98978.22290039062
INTC,1941.0,51.5,99961.5,55.7400016784668,0.08233012967896691,108191.34325790405
FDX,386.0,258.6400146484375,99835.04565429688,256.2099914550781,-0.009395387626552787,98897.05670166016
ADBE,264.0,567.0599975585938,149703.83935546875,532.3699951171875,-0.061175188852607754,140545.6787109375
AB,2047.0,48.84000015258789,99975.4803123474,51.16999816894531,0.04770675694262816,104744.98625183105
Cash,4081.556095123291,1.0,4081.556095123291,1,0.0,4081.556095123291
Total,,,1000000.0,,0.0010873412829508489,997659.6872711182
