,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-17
AMZN,29.0,3334.340087890625,96695.86254882812,3093.050048828125,-0.07236515553371314,89698.45141601562
AAPL,619.0,177.57000732421875,109915.8345336914,168.8800048828125,-0.04893845854012657,104536.72302246094
NVDA,680.0,294.1099853515625,199994.7900390625,245.07000732421875,-0.16674026884440574,166647.60498046875
HD,120.0,415.010009765625,49801.201171875,347.94000244140625,-0.16161057744630358,41752.80029296875
MSFT,356.0,336.32000732421875,119729.92260742188,290.7300109863281,-0.13555540956545298,103499.88391113281
GOOG,41.0,2893.590087890625,118637.19360351562,2646.169921875,-0.08550629443024871,108492.966796875
SOFI,3162.0,15.8100004196167,49991.221326828,12.18000030517578,-0.22960151917117577,38513.16096496581
CRWD,244.0,204.75,49959.0,169.85000610351562,-0.17045174064217028,41443.40148925781
CAT,241.0,206.7400054931641,49824.34132385255,194.7400054931641,-0.05804391835714062,46932.341323852546
TSLA,141.0,1056.780029296875,149005.98413085938,876.3499755859375,-0.17073567697052905,123565.34655761719
Cash,7069.0587140655525,1.0,7069.0587140655525,1,0.0,7069.0587140655525
Total,,,1000624.41,,-0.044298600029108126,872151.7394696808
