,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-19
DKNG,3640.0,27.46999931335449,99990.79750061034,21.399999618530277,-0.22096832350022277,77895.99861145021
TSP,2789.0,35.849998474121094,99985.64574432372,21.25,-0.4072524154962053,59266.25
PD,2877.0,34.75,99975.75,29.51000022888184,-0.150791360319947,84900.27065849306
FATE,1709.0,58.5099983215332,99993.58713150024,39.310001373291016,-0.3281489916087741,67180.79234695435
SI,674.0,148.1999969482422,99886.79794311523,109.2300033569336,-0.26295542775833247,73621.02226257324
NRIX,3454.0,28.950000762939453,99993.30263519289,19.489999771118164,-0.3267703192578696,67318.45920944214
TDOC,1089.0,91.81999969482422,99991.97966766356,75.51000213623047,-0.17763011993903455,82230.39232635498
EXAS,1284.0,77.83000183105469,99933.72235107422,76.12999725341797,-0.021842535495847915,97750.91647338867
BEAM,1254.0,79.69000244140625,99931.26306152344,62.369998931884766,-0.21734223841009892,78211.9786605835
U,699.0,142.99000549316406,99950.01383972168,113.06999969482422,-0.20924543428855402,79035.92978668213
Cash,367.1401252746582,1.0,367.1401252746582,1,0.0,367.1401252746582
Total,,,1000000.0,,-0.009001063946486143,767779.1504611969
