,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-14
AMZN,59.0,3334.340087890625,196726.06518554688,3103.340087890625,-0.06927907589238613,183097.06518554688
DIS,968.0,154.88999938964844,149933.5194091797,150.85000610351562,-0.026082983420831596,146022.80590820312
MSFT,297.0,336.32000732421875,99887.04217529295,295.0,-0.12285920083364366,87615.0
FB,297.0,336.3500061035156,99895.95181274414,217.6999969482422,-0.35275756504299727,64656.89909362793
INTC,1941.0,51.5,99961.5,47.58000183105469,-0.076116469299909,92352.78355407715
FDX,386.0,258.6400146484375,99835.04565429688,228.4600067138672,-0.11668731141851041,88185.56259155273
ADBE,264.0,567.0599975585938,149703.83935546875,474.010009765625,-0.1640919623912529,125138.642578125
AB,2047.0,48.84000015258789,99975.4803123474,46.65999984741211,-0.044635550744572705,95513.01968765259
Cash,4790.021095123291,1.0,4790.021095123291,1,0.0,4790.021095123291
Total,,,1000708.465,,-0.004068819811919311,887371.7996939087
