,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-01
RIVN,103.69000244140624,103.69000244140624,10751.61660629883,69.62000274658203,-0.3285755510911158,7218.8982547638
LCID,38.04999923706055,38.04999923706055,1447.8024419403082,29.959999084472656,-0.21261498856242456,1139.9779423065193
APPS,60.9900016784668,60.9900016784668,3719.780304739383,45.380001068115234,-0.25594360027477836,2767.726341313173
BUR,10.5600004196167,10.5600004196167,111.51360886230486,9.670000076293944,-0.08428033219292808,102.11520486335756
FIGS,27.559999465942383,27.559999465942383,759.5535705627444,22.88999938964844,-0.16944848210410712,630.8483709541325
AMZN,3334.340087890625,3334.340087890625,11117823.82171446,3023.8701171875,-0.09311286866947488,10082611.352312803
COST,567.7000122070312,567.7000122070312,322283.30385986343,508.4100036621094,-0.10443897704779292,288624.3652851563
AAPL,177.57000732421875,177.57000732421875,31531.1075011231,174.61000061035156,-0.016669519579748715,31005.499087261967
NVDA,294.1099853515625,294.1099853515625,86500.68348349631,246.3800048828125,-0.1622861611165506,72462.81962700188
ROKU,228.1999969482422,228.1999969482422,52075.238607177744,166.25999450683594,-0.27142858575697004,37940.530239074724
ILMN,380.4400024414063,380.4400024414063,144734.59545761722,356.45001220703125,-0.06305853769431047,135607.8435142823
ZG,62.220001220703125,62.220001220703125,3871.3285519042975,50.790000915527344,-0.18370299069316864,3160.153918963624
RCL,76.9000015258789,76.9000015258789,5913.610234680178,81.2300033569336,0.05630691476121141,6246.587382095342
ENJY,4.619999885559082,4.619999885559082,21.34439894256593,3.0799999237060547,-0.33333333333333337,14.229599295043954
COIN,252.3699951171875,252.3699951171875,63690.61443544924,197.72999572753903,-0.21650751058689244,49901.11805628053
DIS,154.88999938964844,154.88999938964844,23990.911910925293,144.49000549316406,-0.06714438593496064,22380.05686264648
GOOGL,2897.0400390625,2897.0400390625,8392840.987931252,2752.8798828125,-0.049761188767225684,7975203.243237495
RBLX,103.16000366210938,103.16000366210938,10641.98635556642,67.75,-0.34325322222836885,6989.09024810791
CCL,20.1200008392334,20.1200008392334,404.8144337707527,20.93000030517578,0.040258421081320384,421.111623705292
WMT,144.69000244140625,144.69000244140625,20935.196806494147,140.91000366210938,-0.026124809700156182,20388.26877388917
DKNG,27.46999931335449,27.46999931335449,754.600862275696,23.68000030517578,-0.13796866046284195,650.4895921234128
HD,415.010009765625,415.010009765625,172233.30820566416,368.7000122070313,-0.11158766407766174,153014.19566662612
TWLO,263.3399963378906,263.3399963378906,69347.95367124025,210.57000732421875,-0.20038729303376646,55451.50495762937
TSP,35.849998474121094,35.849998474121094,1285.2223905944848,19.030000686645508,-0.46917708517107404,682.2254955787648
PD,34.75,34.75,1207.5625,33.2599983215332,-0.042877746142929385,1155.7849416732788
FATE,58.5099983215332,58.5099983215332,3423.4199035858182,41.11000061035156,-0.2973850317951212,2405.346066709899
SI,148.1999969482422,148.1999969482422,21963.239095459,110.87999725341795,-0.25182186547451835,16432.41525457764
NRIX,28.950000762939453,28.950000762939453,838.1025441741949,18.950000762939453,-0.34542313424742876,548.6025365448004
TDOC,91.81999969482422,91.81999969482422,8430.91234395752,80.33999633789062,-0.1250272641591036,7376.818439227296
EXAS,77.83000183105469,77.83000183105469,6057.509185021976,77.4000015258789,-0.005524865669529144,6024.042260482791
BEAM,79.69000244140625,79.69000244140625,6350.496489111334,69.16000366210938,-0.1321370116287709,5511.360860681161
U,142.99000549316406,142.99000549316406,20446.14167093509,107.8000030517578,-0.24610113357250407,15414.32302853395
MSFT,336.32000732421875,336.32000732421875,113111.14732656255,308.760009765625,-0.08194575689344996,103842.16874580085
GOOG,2893.590087890625,2893.590087890625,8372863.596738875,2757.570068359375,-0.04700735605242767,7979277.416468561
SOFI,15.8100004196167,15.8100004196167,249.9561132682802,13.270000457763672,-0.16065780483480896,209.79871280555744
CRWD,204.75,204.75,41922.5625,182.1499938964844,-0.11037854018811033,37295.21125030518
CAT,206.7400054931641,206.7400054931641,42741.42987131352,205.3500061035156,-0.006723417590769443,42454.061389862094
TSLA,1056.780029296875,1056.780029296875,1116784.030320704,931.25,-0.11878539129888366,984126.4022827148
NEE,93.36000061035156,93.36000061035156,8716.089713964844,77.2300033569336,-0.1727720345754744,7210.1931605407735
DUK,104.9000015258789,104.9000015258789,11004.010320129397,103.4499969482422,-0.013822731711581326,10851.904837722775
RAPT,36.72999954223633,36.72999954223633,1349.0928663726809,22.1299991607666,-0.39749525084205317,812.8348590446476
CVNA,231.7899932861328,231.7899932861328,53726.60098758549,164.77999877929688,-0.28909787500668993,38194.354810742196
CURV,9.880000114440918,9.880000114440918,97.61440226135257,9.300000190734863,-0.05870444503925765,91.88400294876101
FSLY,35.45000076293945,35.45000076293945,1256.7025540924078,29.200000762939453,-0.1763046506485254,1035.1400493240362
AYX,60.5,60.5,3660.25,56.0099983215332,-0.07421490377631068,3388.604898452759
CRCT,22.09000015258789,22.09000015258789,487.968106741333,19.46999931335449,-0.11860574111071065,430.0922878028868
FB,336.3500061035156,336.3500061035156,113131.326605835,319.0,-0.05158318950104601,107295.65194702148
IMMR,5.710000038146973,5.710000038146973,32.60410043563843,5.260000228881836,-0.07880907289996653,30.034601507568368
MTTR,20.63999938964844,20.63999938964844,426.009574804688,9.59000015258789,-0.5353681959216745,197.9375972961425
TRMB,87.19000244140625,87.19000244140625,7602.096525732428,72.9800033569336,-0.1629773906018882,6363.126670864876
PRNT,34.29999923706055,34.29999923706055,1176.489947662354,30.575000762939453,-0.10860054101972982,1048.7225028419489
KTOS,19.39999961853028,19.39999961853028,376.35998519897487,17.030000686645508,-0.12216489579829759,330.38200682449326
BX,129.38999938964844,129.38999938964844,16741.771942053223,134.9499969482422,0.04297084461566647,17461.180022766115
CVS,103.16000366210938,103.16000366210938,10641.98635556642,106.2699966430664,0.030147274821194392,10962.813242871081
GS,382.5499877929688,382.5499877929688,146344.49316040057,364.05999755859375,-0.04833352718437822,139271.1476219483
MRNA,253.97999572753903,253.97999572753903,64505.838229760746,172.74000549316406,-0.3198676730490476,43872.505857128876
PFE,59.04999923706055,59.04999923706055,3486.902409896851,53.06999969482422,-0.10127010363250277,3133.7834414901736
WFC,47.97999954223633,47.97999954223633,2302.0803560729983,55.59999847412109,0.15881615265912918,2667.68790133667
ORCL,87.20999908447266,87.20999908447266,7605.5839403137215,81.04000091552734,-0.07074874708998657,7067.498405648803
INTC,51.5,51.5,2652.25,48.95000076293945,-0.04951454829243784,2520.925039291382
VIAC,30.18000030517578,30.18000030517578,910.8324184204102,33.70000076293945,0.11663354612889121,1017.0660333099368
C,60.38999938964844,60.38999938964844,3646.952026281738,66.55999755859375,0.1021692040288864,4019.558211938478
ATVI,66.52999877929688,66.52999877929688,4426.240737573244,79.05999755859375,0.18833607408987385,5259.861541064456
QCOM,182.8699951171875,182.8699951171875,33441.43511416018,177.1300048828125,-0.0313883654379532,32391.76312802732
MDT,103.4499969482422,103.4499969482422,10701.901868591322,103.58999633789062,0.0013533049181089218,10716.384805023206
PYPL,188.5800018310547,188.5800018310547,35562.41709060059,175.8000030517578,-0.0677696397030807,33152.36489739991
AVGO,665.4099731445312,665.4099731445312,442770.4323602058,592.719970703125,-0.10924092721047562,394401.77978779376
XOM,61.18999862670898,61.18999862670898,3744.215931936648,80.83000183105469,0.3209675379167758,4945.98770103912
BZH,23.21999931335449,23.21999931335449,539.168368112183,18.010000228881836,-0.22437550553570573,418.1921929481504
FOA,3.9700000286102295,3.9700000286102295,15.760900227165225,3.880000114440918,-0.02267000340572245,15.403600565338138
V,216.7100067138672,216.7100067138672,46963.22700992436,232.3600006103516,0.07221629556381237,50354.73729230348
CHWY,58.970001220703125,58.970001220703125,3477.461043969728,47.86000061035156,-0.18840088825453638,2822.304294415284
TRUP,132.02999877929688,132.02999877929688,17431.920577661134,96.20999908447266,-0.2713019770203998,12702.606061679078
AMD,143.89999389648438,143.89999389648438,20707.20824340824,116.77999877929688,-0.18846418531953857,16804.641111572273
ZM,183.9100036621093,183.9100036621093,33822.88944699708,155.67999267578125,-0.1534990507541616,28631.108023120076
EL,370.2000122070313,370.2000122070313,137048.04903808612,315.0199890136719,-0.14905462283588589,116620.4037783202
NKE,166.6699981689453,166.6699981689453,27778.88828963624,148.22000122070312,-0.11069776895023642,24703.827332055662
MU,93.1500015258789,93.1500015258789,8676.922784271243,81.44999694824219,-0.12560391181943487,7587.067340011592
TTD,91.63999938964844,91.63999938964844,8397.889488134766,71.08999633789062,-0.22424708848349384,6514.6872210144065
FTNT,359.3999938964844,359.3999938964844,129168.355612793,302.17999267578125,-0.1592098002015655,108603.48752331547
TCN,15.279999732971191,15.279999732971191,233.47839183959968,14.710000038146973,-0.037303645601136526,224.76879665489196
TENB,55.06999969482422,55.06999969482422,3032.7048663879395,51.91999816894531,-0.05719995539013889,2859.2342833190924
UCTT,57.36000061035156,57.36000061035156,3290.169670019532,50.91999816894531,-0.11227340259553709,2920.7711260498036
EPAM,668.4500122070312,668.4500122070312,446825.4188195802,484.3599853515625,-0.27539834466852053,323770.43812084943
ZIM,58.86000061035156,58.86000061035156,3464.4996718505863,68.56999969482422,0.16496770274863004,4036.03022388916
LSCC,77.05999755859375,77.05999755859375,5938.243223730475,56.709999084472656,-0.26407992627624544,4370.072390997317
FIVE,206.88999938964844,206.88999938964844,42803.47184744873,170.74000549316406,-0.17473050414776647,35324.399632269284
OLPX,29.1299991607666,29.1299991607666,848.5568511062629,22.1200008392334,-0.24064533208001382,644.3556058830254
SQ,161.50999450683594,161.50999450683594,26085.47832559817,127.61000061035156,-0.20989409355127886,20610.29049759521
NOVA,27.920000076293945,27.920000076293945,779.5264042602539,20.020000457763672,-0.2829512749621348,558.9584143081665
DE,342.8900146484375,342.8900146484375,117573.56214560568,377.8800048828125,0.10204435457314198,129571.28040961921
FDX,258.6400146484375,258.6400146484375,66894.65717734396,252.0,-0.025672804950398365,65177.28369140625
PDD,58.29999923706055,58.29999923706055,3398.8899110412603,59.59999847412109,0.02229844346608756,3474.679865570069
AMGN,224.97000122070312,224.97000122070312,50611.501449243166,228.67999267578125,0.016491049628605703,51446.13823142089
PII,109.91000366210938,109.91000366210938,12080.208905004896,115.0199966430664,0.04649251943131971,12641.848252255237
LOW,258.4800109863281,258.4800109863281,66811.91607949231,238.3500061035156,-0.07787838141138603,61608.71219622809
NET,131.5,131.5,17292.25,102.43000030517578,-0.2210646364625416,13469.545040130615
MO,47.38999938964844,47.38999938964844,2245.81204215088,50.63999938964844,0.0685798700539737,2399.8295401672367
PM,95.0,95.0,9025.0,103.25,0.08684210526315783,9808.75
SE,223.7100067138672,223.7100067138672,50046.1671039185,158.94000244140625,-0.2895266296929847,35556.46901326906
KO,59.209999084472656,59.209999084472656,3505.823991583253,60.560001373291016,0.0228002416769566,3585.757625868224
FANG,107.8499984741211,107.8499984741211,11631.622170867922,130.2100067138672,0.20732506774315285,14043.149025405874
CRM,254.1300048828125,254.1300048828125,64582.05938173831,232.1199951171875,-0.08660925251929441,58988.65549252927
ARCC,21.190000534057617,21.190000534057617,449.0161226333621,22.13999938964844,0.04483241300838747,469.14659889068577
GILD,72.61000061035156,72.61000061035156,5272.212188635254,68.47000122070312,-0.057016930930285925,4971.606830426026
NFLX,602.4400024414062,602.4400024414062,362933.9565416016,457.1300048828125,-0.24120243836684263,275393.4012576416
UAL,43.77999877929688,43.77999877929688,1916.6882931152363,43.959999084472656,0.004111473508329411,1924.5687062561049
LUV,42.84000015258789,42.84000015258789,1835.2656130737305,45.18000030517578,0.05462185210675208,1935.5112199676514
ALK,52.09999847412109,52.09999847412109,2714.4098410034194,54.810001373291016,0.05201541225602968,2855.6009879150365
CZR,93.52999877929688,93.52999877929688,8747.860671655275,80.80000305175781,-0.1361060183222934,7557.224186798092
PENN,51.84999847412109,51.84999847412109,2688.422341766359,47.2400016784668,-0.08891025904186267,2449.394014945981
ABNB,166.49000549316406,166.49000549316406,27718.9219291138,156.94000244140625,-0.05736081888801381,26128.941868566908
ADBE,567.0599975585938,567.0599975585938,321557.04083115235,535.97998046875,-0.0548090452926584,303932.8064160645
AB,48.84000015258789,48.84000015258789,2385.345614904785,48.58000183105469,-0.005323470940231445,2372.647296841431
DOW,56.720001220703125,56.720001220703125,3217.158538476564,61.810001373291016,0.0897390698702949,3505.8633533447282
IBM,133.66000366210938,133.66000366210938,17864.99657895509,135.52999877929688,0.01399068581439522,18114.9401331665
VZ,51.959999084472656,51.959999084472656,2699.8415048584,53.20000076293945,0.02386454388597814,2764.2719909362786
CVX,117.3499984741211,117.3499984741211,13771.022141876225,134.7899932861328,0.14861521123801036,15817.605506454478
WBA,52.15999984741211,52.15999984741211,2720.665584082032,49.75,-0.04620398493984457,2594.9599924087524
MRK,76.63999938964844,76.63999938964844,5873.689506445313,81.91999816894531,0.06889351280462086,6278.34860966797
MMM,177.6300048828125,177.6300048828125,31552.418634668,167.42999267578125,-0.057422799789711876,29740.590416528285
AZTA,103.11000061035156,103.11000061035156,10631.6722258667,85.58000183105469,-0.17001259504926214,8824.154041033937
QRVO,156.38999938964844,156.38999938964844,24457.83190909424,138.99000549316406,-0.11126027216824774,21736.64687424316
DFS,115.55999755859376,115.55999755859376,13354.113035742195,118.0199966430664,0.021287635310180075,13638.390523937998
THS,40.52999877929688,40.52999877929688,1642.6808010498069,37.63999938964844,-0.0713051931085843,1525.5491293151865
BBWI,69.79000091552734,69.79000091552734,4870.644227789308,56.290000915527344,-0.1934374526852376,3928.4792154296883
IGT,28.90999984741211,28.90999984741211,835.7880911773682,27.63999938964844,-0.04392945224720757,799.0723781372072
FIVN,137.32000732421875,137.32000732421875,18856.78441152349,126.97000122070312,-0.0753714357084091,17435.521497583017
ADSK,281.19000244140625,281.19000244140625,79067.81747299805,249.7700042724609,-0.11173938581081877,70232.82811116333
MARA,32.86000061035156,32.86000061035156,1079.779640112305,25.030000686645508,-0.23828362076291154,822.4858378402714
PTON,35.7599983215332,35.7599983215332,1278.7774799560575,28.020000457763672,-0.21644290344132433,1001.9951693389885
HLTH,13.40999984741211,13.40999984741211,179.8280959075928,9.199999809265137,-0.3139448237174609,123.37199603843692
JPM,158.35000610351562,158.35000610351562,25074.72443298344,151.14999389648438,-0.04546897334708355,23934.60245605465
BAM,60.380001068115234,60.380001068115234,3645.744528985597,55.560001373291016,-0.07982775106921136,3354.7129422637954
AMAT,157.36000061035156,157.36000061035156,24762.169792089844,138.61000061035156,-0.11915353283728047,21811.669780645752
PEP,173.7100067138672,173.7100067138672,30175.166432531783,172.33999633789062,-0.007886767158055696,29937.181920922827
W,189.97000122070312,189.97000122070312,36088.60136379395,162.5500030517578,-0.14433856920961607,30879.62427816773
HUYA,6.940000057220459,6.940000057220459,48.16360079421997,6.760000228881836,-0.025936574474714646,46.91440197525026
BILI,46.400001525878906,46.400001525878906,2152.960141601565,35.88999938964844,-0.22650865928029495,1665.2960264434805
IQ,4.559999942779541,4.559999942779541,20.793599478149417,4.53000020980835,-0.006578888892025958,20.656800697517383
JD,70.06999969482422,70.06999969482422,4909.804857232666,75.08000183105469,0.0714999594412804,5260.855705389404
BIDU,148.7899932861328,148.7899932861328,22138.462102087447,161.10000610351562,0.08273414458531403,23970.068826538045
BABA,118.79000091552734,118.79000091552734,14111.064317510987,127.22000122070312,0.07096557151447813,15112.464061480714
DIDI,4.980000019073486,4.980000019073486,24.800400189971924,3.609999895095825,-0.27510042544789903,17.977799546432493
VZIO,19.43000030517578,19.43000030517578,377.52491185913095,14.579999923706056,-0.24961401468314837,283.28940296707157
NIO,31.68000030517578,31.68000030517578,1003.6224193359376,24.84000015258789,-0.2159090936457596,786.9312124145508
Cash,-32865220.01144593,1.0,-32865220.01144593,1,0.0,-32865220.01144593
Total,,,1001106.5541373268,,-0.21520835735592492,-1579560.7827188447
