,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-20
ENJY,21645.0,4.619999885559082,99999.89752292632,3.2300000190734863,-0.3008657794192535,69913.35041284561
COIN,396.0,252.3699951171875,99938.51806640624,221.6199951171875,-0.12184491260825703,87761.51806640625
DIS,645.0,154.88999938964844,99904.04960632324,147.6199951171875,-0.04693656337470942,95214.89685058594
GOOGL,34.0,2897.0400390625,98499.361328125,2666.14990234375,-0.07969863502247887,90649.0966796875
RBLX,969.0,103.16000366210938,99962.04354858398,75.38999938964844,-0.26919351770691,73052.90940856934
CCL,4970.0,20.1200008392334,99996.40417099,20.799999237060547,0.033797135659217714,103375.99620819092
WMT,691.0,144.69000244140625,99980.79168701172,141.22000122070312,-0.023982315033192037,97583.02084350586
DKNG,3640.0,27.46999931335449,99990.79750061034,20.670000076293945,-0.2475427523492778,75238.80027770996
HD,240.0,415.010009765625,99602.40234375,349.5799865722656,-0.15765890377032277,83899.19677734375
TWLO,379.0,263.3399963378906,99805.85861206056,201.4900054931641,-0.2348674402097547,76364.7120819092
Cash,2319.875613212585,1.0,2319.875613212585,1,0.0,2319.875613212585
Total,,,1000000.0,,-0.015284026502840442,855373.3732199669
