,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-24
AAPL,281.0,177.57000732421875,49897.17205810547,161.6199951171875,-0.08982379652611427,45415.21862792969
NVDA,340.0,294.1099853515625,99997.39501953124,233.72000122070312,-0.20533129488504975,79464.80041503906
GOOGL,51.0,2897.0400390625,147749.0419921875,2616.080078125,-0.0969817320952252,133420.083984375
RBLX,1211.0,103.16000366210938,124926.76443481444,70.73999786376953,-0.3142691415999599,85666.1374130249
MSFT,446.0,336.32000732421875,149998.72326660156,296.3699951171875,-0.11878571401349514,132181.01782226562
CRWD,366.0,204.75,74938.5,167.27000427246094,-0.18305248218578296,61220.8215637207
TSLA,47.0,1056.780029296875,49668.661376953125,930.0,-0.11996822969982468,43710.0
PYPL,397.0,188.5800018310547,74866.26072692871,162.1699981689453,-0.14004668260513442,64381.48927307129
CRM,393.0,254.1300048828125,99873.09191894533,223.02999877929688,-0.1223783319795585,87650.78952026367
NFLX,207.0,602.4400024414062,124705.0805053711,387.1499938964844,-0.3573634016208297,80140.04873657227
Cash,3379.3087005615234,1.0,3379.3087005615234,1,0.0,3379.3087005615234
Total,,,1000000.0,,0.0023265308804181206,816629.7160568237
