,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-25
MTTR,4844.0,20.63999938964844,99980.15704345705,10.390000343322754,-0.49660849561198916,50329.16166305542
ATVI,1503.0,66.52999877929688,99994.5881652832,79.12000274658203,0.18923800087612475,118917.3641281128
AMD,694.0,143.89999389648438,99866.59576416016,111.12999725341795,-0.2277275749340183,77124.21809387206
OLPX,3432.0,29.1299991607666,99974.15711975098,21.350000381469727,-0.2670785789027854,73273.2013092041
SQ,619.0,161.50999450683594,99974.68659973145,115.3000030517578,-0.286112271851525,71370.70188903807
NOVA,3581.0,27.920000076293945,99981.52027320862,20.399999618530277,-0.2693409898715824,73052.39863395692
DE,291.0,342.8900146484375,99780.99426269533,368.2200012207031,0.07387204494198008,107152.02035522461
FDX,386.0,258.6400146484375,99835.04565429688,244.0399932861328,-0.056449197863486456,94199.43740844727
PDD,1715.0,58.29999923706055,99984.49869155884,59.5,0.020583203750311974,102042.5
AMGN,444.0,224.97000122070312,99886.6805419922,225.0399932861328,0.0003111173269763068,99917.75701904297
Cash,1046.6258838653564,1.0,1046.6258838653564,1,0.0,1046.6258838653564
Total,,,1000305.55,,-0.011337129892883824,868425.3863838196
