,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-10
AMZN,209.0,3334.340087890625,696877.0783691406,2936.35009765625,-0.11936094691713106,613697.1704101562
V,1384.0,216.7100067138672,299926.6492919922,197.97000122070312,-0.08647503535869205,273990.4816894531
Cash,3715.272338867188,1.0,3715.272338867188,1,0.0,3715.272338867188
Total,,,1000519.0,,0.03366722585265647,891402.9244384766
