,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-04
AMZN,29.0,3334.340087890625,96695.86254882812,2912.820068359375,-0.12641782434314086,84471.78198242188
GOOGL,34.0,2897.0400390625,98499.361328125,2638.1298828125,-0.08937058264951869,89696.416015625
CAT,483.0,206.7400054931641,99855.42265319826,195.66000366210935,-0.05359389347322574,94503.78176879881
PYPL,530.0,188.5800018310547,99947.40097045898,99.91000366210938,-0.4701983100434113,52952.30194091797
PTON,2796.0,35.7599983215332,99984.95530700684,23.489999771118164,-0.34312078093769227,65678.03936004639
HLTH,7457.0,13.40999984741211,99998.3688621521,10.029999732971191,-0.2520507198285463,74793.70800876617
JPM,631.0,158.35000610351562,99918.85385131836,134.39999389648438,-0.15124730839211198,84806.39614868164
BAM,1656.0,60.380001068115234,99989.28176879884,54.0,-0.1056641430151335,89424.0
AMAT,635.0,157.36000061035156,99923.60038757324,125.73999786376952,-0.2009405352309207,79844.89864349364
PEP,575.0,173.7100067138672,99883.25386047363,165.75,-0.04582353581379339,95306.25
Cash,7473.13346206665,1.0,7473.13346206665,1,0.0,7473.13346206665
Total,,,1002169.495,,-0.010274815574230933,818950.7073308182
