,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-03
DKNG,3640.0,27.46999931335449,99990.79750061034,20.549999237060547,-0.25191118490235265,74801.99722290039
TSP,2789.0,35.849998474121094,99985.64574432372,16.040000915527344,-0.5525801506768241,44735.56255340576
PD,2877.0,34.75,99975.75,30.950000762939453,-0.10935249603051933,89043.1521949768
FATE,1709.0,58.5099983215332,99993.58713150024,37.84000015258789,-0.3532729236353134,64668.560260772705
SI,674.0,148.1999969482422,99886.79794311523,102.05999755859376,-0.311336034681313,68788.4383544922
NRIX,3454.0,28.950000762939453,99993.30263519289,17.639999389648438,-0.3906736122704907,60928.5578918457
TDOC,1089.0,91.81999969482422,99991.97966766356,72.86000061035156,-0.20649095129044526,79344.54066467285
EXAS,1284.0,77.83000183105469,99933.72235107422,75.08999633789062,-0.03520500358090417,96415.55529785156
BEAM,1254.0,79.69000244140625,99931.26306152344,60.27000045776367,-0.24369433289855325,75578.58057403564
U,699.0,142.99000549316406,99950.01383972168,92.54000091552734,-0.35282189411517006,64685.46063995361
Cash,367.1401252746582,1.0,367.1401252746582,1,0.0,367.1401252746582
Total,,,1000000.0,,-0.04764488777250708,719357.5457801819
