,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-22
RCL,1300.0,76.9000015258789,99970.00198364258,76.9000015258789,0.0,99970.00198364258
CCL,4970.0,20.1200008392334,99996.40417099,18.93000030517578,-0.05914515330124415,94082.10151672363
TSLA,94.0,1056.780029296875,99337.32275390624,993.97998046875,-0.05942584746790558,93434.1181640625
TTD,1091.0,91.63999938964844,99979.23933410645,67.75,-0.26069401515455515,73915.25
UAL,2284.0,43.77999877929688,99993.51721191408,42.20000076293945,-0.0360894942990404,96384.80174255371
LUV,2334.0,42.84000015258789,99988.56035614014,43.060001373291016,0.005135415964508061,100502.04320526123
ALK,1919.0,52.09999847412109,99979.89707183836,54.52999877929688,0.04664108207954776,104643.06765747072
CZR,1069.0,93.52999877929688,99983.56869506836,80.06999969482422,-0.14391103667427896,85594.82967376709
PENN,1928.0,51.84999847412109,99966.79705810544,43.97999954223633,-0.151783976152145,84793.43911743164
ABNB,600.0,166.49000549316406,99894.00329589844,166.44000244140625,-0.00030033665750506255,99864.00146484375
Cash,910.6880683898926,1.0,910.6880683898926,1,0.0,910.6880683898926
Total,,,1000000.0,,0.022159451586216905,934094.3425941467
