,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-04
APPS,4099.0,60.9900016784668,249998.0168800354,40.720001220703125,-0.33234956386171444,166911.2850036621
BUR,4734.0,10.5600004196167,49991.041986465454,8.609999656677246,-0.18465915581944958,40759.73837471008
RAPT,4083.0,36.72999954223633,149968.58813095093,18.899999618530277,-0.48543425390471595,77168.69844245912
CVNA,647.0,231.7899932861328,149968.12565612793,103.83999633789062,-0.5520082861829781,67184.47763061523
CURV,8097.0,9.880000114440918,79998.36092662811,7.949999809265137,-0.19534415818020412,64371.14845561981
FSLY,1974.0,35.45000076293945,69978.30150604248,15.390000343322754,-0.5658674185583673,30379.860677719116
AYX,826.0,60.5,49973.0,60.7400016784668,0.003966969892013061,50171.241386413574
CRCT,2263.0,22.09000015258789,49989.6703453064,14.5,-0.34359439113442947,32813.5
W,789.0,189.97000122070312,149886.33096313477,124.80999755859376,-0.34300154363008006,98475.08807373048
Cash,248.56360530853271,1.0,248.56360530853271,1,0.0,248.56360530853271
Total,,,1000000.0,,-0.05999683710172066,628483.601650238
