,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-24
INTC,1941.0,51.5,99961.5,51.619998931884766,0.00233007634727711,100194.41792678833
AMGN,444.0,224.97000122070312,99886.6805419922,236.8699951171875,0.052895914263742405,105170.27783203125
KO,1688.0,59.209999084472656,99946.47845458984,60.97999954223633,0.029893607247628573,102934.23922729492
DOW,1763.0,56.720001220703125,99997.3621520996,64.08999633789062,0.12993644144170813,112990.66354370117
IBM,748.0,133.66000366210938,99977.6827392578,129.25,-0.03299419079216681,96679.0
VZ,1924.0,51.959999084472656,99971.0382385254,51.0,-0.018475733283058182,98124.0
CVX,852.0,117.3499984741211,99982.19869995116,166.3000030517578,0.4171282932605369,141687.60260009766
WBA,1917.0,52.15999984741211,99990.719707489,47.02000045776367,-0.09854293337202624,90137.34087753296
MRK,1304.0,76.63999938964844,99938.55920410156,80.41000366210938,0.0491910791034027,104854.64477539062
MMM,562.0,177.6300048828125,99828.06274414062,148.97999572753906,-0.16129036968824417,83726.75759887695
Cash,10386.790017852782,1.0,10386.790017852782,1,0.0,10386.790017852782
Total,,,1009867.0725,,0.04688573439956656,1046885.7343995667
