,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-05
DIS,1001.0,154.88999938964844,155044.8893890381,155.19000244140625,0.0019368781260249435,155345.19244384766
NET,1001.0,131.5,131631.5,105.9499969482422,-0.19429660115405167,106055.94694519044
MO,500.0,47.38999938964844,23694.99969482422,48.63999938964844,0.02637687309768233,24319.99969482422
PM,1001.0,95.0,95095.0,95.9499969482422,0.009999967876233695,96045.94694519044
SE,1001.0,223.7100067138672,223933.71672058103,184.72000122070312,-0.17428816022089522,184904.72122192383
KO,1001.0,59.209999084472656,59269.20908355713,60.790000915527344,0.026684712978977787,60850.79091644287
FANG,1001.0,107.8499984741211,107957.8484725952,118.11000061035156,0.09513214910886059,118228.11061096191
CRM,500.0,254.1300048828125,127065.00244140624,227.6699981689453,-0.10411996303257742,113834.99908447266
ARCC,1001.0,21.190000534057617,21211.190534591675,20.920000076293945,-0.012741880649305037,20940.92007637024
GILD,751.0,72.61000061035156,54530.11045837402,72.18000030517578,-0.005922053457667609,54207.18022918701
Cash,566.5332050323486,1.0,566.5332050323486,1,0.0,566.5332050323486
Total,,,1000000.0,,-0.035555908303557704,935300.3413734436
