,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-15
DKNG,3640.0,27.46999931335449,99990.79750061034,16.1299991607666,-0.4128139947595473,58713.19694519043
TSP,2789.0,35.849998474121094,99985.64574432372,9.520000457763672,-0.7344490693734382,26551.28127670288
PD,2877.0,34.75,99975.75,24.790000915527344,-0.2866186786898606,71320.83263397217
FATE,1709.0,58.5099983215332,99993.58713150024,31.309999465942383,-0.4648777924435611,53508.78908729553
SI,674.0,148.1999969482422,99886.79794311523,120.13999938964844,-0.18933871886916098,80974.35958862305
NRIX,3454.0,28.950000762939453,99993.30263519289,13.4399995803833,-0.5357513220659873,46421.75855064392
TDOC,1089.0,91.81999969482422,99991.97966766356,54.52999877929688,-0.40612068219849184,59383.168670654304
EXAS,1284.0,77.83000183105469,99933.72235107422,57.560001373291016,-0.2604394190014757,73907.04176330566
BEAM,1254.0,79.69000244140625,99931.26306152344,55.2400016784668,-0.30681390405172637,69270.96210479736
U,699.0,142.99000549316406,99950.01383972168,77.27999877929688,-0.45954265465783617,54018.719146728516
Cash,367.1401252746582,1.0,367.1401252746582,1,0.0,367.1401252746582
Total,,,1000000.0,,0.03662216192590462,594437.2498931885
