,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-23
AMZN,29.0,3334.340087890625,96695.86254882812,3268.159912109375,-0.019848058097492127,94776.63745117188
HD,240.0,415.010009765625,99602.40234375,317.04998779296875,-0.23604255239043204,76091.9970703125
PFE,1693.0,59.04999923706055,99971.6487083435,52.18999862670898,-0.11617274680752487,88357.6676750183
PYPL,530.0,188.5800018310547,99947.40097045898,114.6500015258789,-0.39203520833247363,60764.50080871582
NKE,599.0,166.6699981689453,99835.32890319824,133.0,-0.2020159509140671,79667.0
LUV,2334.0,42.84000015258789,99988.56035614014,42.869998931884766,0.0007002516150800275,100058.57750701904
SNAP,2126.0,47.02999877929688,99985.77740478516,35.880001068115234,-0.23708267064829258,76280.88227081299
HUT,12738.0,7.849999904632568,99993.29878520966,5.75,-0.26751591466813684,73243.5
UBER,2384.0,41.93000030517578,99961.12072753906,33.060001373291016,-0.21154302092360977,78815.04327392578
SBUX,854.0,116.97000122070312,99892.38104248048,86.22000122070312,-0.26288791723597427,73631.88104248047
Cash,5860.573209266662,1.0,5860.573209266662,1,0.0,5860.573209266662
Total,,,1001734.355,,-0.1924517396912766,807548.2603087234
