,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-11
COST,176.0,567.7000122070312,99915.2021484375,527.4199829101562,-0.07095301819755029,92825.9169921875
NVDA,340.0,294.1099853515625,99997.39501953124,221.0,-0.24858042566685012,75140.0
GOOGL,34.0,2897.0400390625,98499.361328125,2597.409912109375,-0.10342629819161464,88311.93701171875
HD,240.0,415.010009765625,99602.40234375,316.7900085449219,-0.23666899330011926,76029.60205078125
BX,772.0,129.38999938964844,99889.0795288086,116.0500030517578,-0.10309912976904989,89590.60235595702
CVS,969.0,103.16000366210938,99962.04354858398,103.47000122070312,0.003005016940568428,100262.43118286133
GS,261.0,382.5499877929688,99845.54681396486,327.0,-0.1452097492237583,85347.0
MRNA,393.0,253.97999572753903,99814.13832092284,138.1999969482422,-0.4558626692139236,54312.59880065918
PFE,1693.0,59.04999923706055,99971.6487083435,50.27000045776367,-0.1486875341699655,85107.1107749939
WFC,2084.0,47.97999954223633,99990.31904602052,48.470001220703125,0.010212623658644393,101011.48254394531
Cash,6494.0531935119625,1.0,6494.0531935119625,1,0.0,6494.0531935119625
Total,,,1003981.19,,-0.007725183008952308,854432.7349066162
