,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-03
MU,1073.0,93.1500015258789,99949.95163726808,81.97000122070312,-0.12002147205622715,87953.81130981445
TTD,1091.0,91.63999938964844,99979.23933410645,65.83999633789062,-0.2815364821431039,71831.43600463867
FTNT,278.0,359.3999938964844,99913.19830322266,297.0,-0.17362269047354806,82566.0
TCN,6544.0,15.279999732971191,99992.31825256348,14.949999809265137,-0.021596854023104517,97832.79875183105
TENB,1815.0,55.06999969482422,99952.04944610596,50.880001068115234,-0.07608495823367112,92347.20193862915
UCTT,1743.0,57.36000061035156,99978.48106384276,49.310001373291016,-0.14034168673993674,85947.33239364624
EPAM,149.0,668.4500122070312,99599.05181884766,443.5199890136719,-0.3364949047584046,66084.47836303711
ZIM,1698.0,58.86000061035156,99944.28103637695,68.69999694824219,0.1671762867117621,116652.59481811523
LSCC,1297.0,77.05999755859375,99946.8168334961,54.34999847412109,-0.29470542180078285,70491.94802093504
FIVE,483.0,206.88999938964844,99927.8697052002,166.99000549316406,-0.19285607817774852,80656.17265319824
Cash,1382.122568969727,1.0,1382.122568969727,1,0.0,1382.122568969727
Total,,,1000565.38,,-0.025585825375850524,853745.896822815
