,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-24
AMZN,29.0,3334.340087890625,96695.86254882812,3027.159912109375,-0.09212622818435379,87787.63745117188
AAPL,563.0,177.57000732421875,99971.91412353516,162.74000549316406,-0.08351636661239259,91622.62309265137
NVDA,340.0,294.1099853515625,99997.39501953124,237.47999572753903,-0.19254698053291575,80743.19854736327
RBLX,969.0,103.16000366210938,99962.04354858398,50.09999847412109,-0.5143466780185586,48546.89852142333
U,699.0,142.99000549316406,99950.01383972168,103.18000030517578,-0.2784111032843585,72122.82021331787
MSFT,297.0,336.32000732421875,99887.04217529295,294.5899963378906,-0.12407828876531746,87493.22891235352
FSLY,2820.0,35.45000076293945,99969.00215148926,18.76000022888184,-0.4708039541569169,52903.200645446785
FB,297.0,336.3500061035156,99895.95181274414,207.6000061035156,-0.3827857816668977,61657.20181274413
IMMR,17513.0,5.710000038146973,99999.23066806792,4.829999923706055,-0.15411560570260485,84587.78866386414
MTTR,4844.0,20.63999938964844,99980.15704345705,6.840000152587891,-0.6686046339701759,33132.96073913574
Cash,3999.3870687484737,1.0,3999.3870687484737,1,0.0,3999.3870687484737
Total,,,1000308.0,,0.054237052338195646,704596.9456682205
