,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-01-12
DIS,1001.0,154.88999938964844,155044.8893890381,157.8000030517578,0.018787550349127713,157957.80305480957
NET,1001.0,131.5,131631.5,113.97000122070312,-0.13330797550796103,114083.97122192383
MO,500.0,47.38999938964844,23694.99969482422,49.4900016784668,0.044313195101603364,24745.0008392334
PM,1001.0,95.0,95095.0,101.44000244140624,0.06778949938322354,101541.44244384764
SE,1001.0,223.7100067138672,223933.71672058103,200.6000061035156,-0.10330338347318568,200800.6061096191
KO,1001.0,59.209999084472656,59269.20908355713,60.540000915527344,0.02246245316027151,60600.54091644287
FANG,1001.0,107.8499984741211,107957.8484725952,124.56999969482422,0.15503014795790793,124694.56969451904
CRM,500.0,254.1300048828125,127065.00244140624,237.8300018310547,-0.0641404113586439,118915.00091552734
ARCC,1001.0,21.190000534057617,21211.190534591675,22.049999237060547,0.04058511945861909,22072.049236297607
GILD,751.0,72.61000061035156,54530.11045837402,72.25,-0.004958003130773103,54259.75
Cash,566.5332050323486,1.0,566.5332050323486,1,0.0,566.5332050323486
Total,,,1000000.0,,0.005017078194312852,980237.2676372528
