,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-24
NVDA,340.0,294.1099853515625,99997.39501953124,237.47999572753903,-0.19254698053291575,80743.19854736327
COIN,396.0,252.3699951171875,99938.51806640624,179.55999755859375,-0.28850496876534215,71105.75903320312
TWLO,379.0,263.3399963378906,99805.85861206056,165.02000427246094,-0.3733576115770719,62542.581619262695
MSFT,297.0,336.32000732421875,99887.04217529295,294.5899963378906,-0.12407828876531746,87493.22891235352
TSLA,94.0,1056.780029296875,99337.32275390624,800.77001953125,-0.2422547764608688,75272.3818359375
MRNA,393.0,253.97999572753903,99814.13832092284,156.22999572753906,-0.3848728311062056,61398.38832092285
AVGO,150.0,665.4099731445312,99811.49597167967,580.0,-0.1283569176772461,87000.0
XOM,1634.0,61.18999862670898,99984.45775604248,75.80000305175781,0.23876458167906667,123857.20498657227
BZH,4306.0,23.21999931335449,99985.31704330444,15.609999656677246,-0.32773470636153357,67216.65852165222
FOA,25188.0,3.9700000286102295,99996.36072063446,3.259999990463257,-0.1788413181436478,82112.87975978851
Cash,3064.153560218811,1.0,3064.153560218811,1,0.0,3064.153560218811
Total,,,1001622.06,,0.03678086436617467,801806.4350972748
