,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-17
MU,1073.0,93.1500015258789,99949.95163726808,93.7300033569336,0.006226535926502796,100572.29360198975
TTD,1091.0,91.63999938964844,99979.23933410645,79.41000366210938,-0.13345695994101625,86636.31399536133
FTNT,278.0,359.3999938964844,99913.19830322266,310.5400085449219,-0.135948765112209,86330.12237548828
TCN,6544.0,15.279999732971191,99992.31825256348,14.779999732971191,-0.032722513660854324,96720.31825256348
TENB,1815.0,55.06999969482422,99952.04944610596,47.40999984741211,-0.13909569438643088,86049.14972305298
UCTT,1743.0,57.36000061035156,99978.48106384276,49.61000061035156,-0.13511157457347334,86470.23106384277
EPAM,149.0,668.4500122070312,99599.05181884766,440.989990234375,-0.3402797783212661,65707.50854492188
ZIM,1698.0,58.86000061035156,99944.28103637695,71.41999816894531,0.2133876559353085,121271.15689086914
LSCC,1297.0,77.05999755859375,99946.8168334961,61.70000076293945,-0.19932516587448745,80024.90098953247
FIVE,483.0,206.88999938964844,99927.8697052002,162.35000610351562,-0.2152834521607202,78415.05294799805
Cash,1382.122568969727,1.0,1382.122568969727,1,0.0,1382.122568969727
Total,,,1000565.38,,-0.02927575388002368,889579.1709545898
