,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-16
APPS,4099.0,60.9900016784668,249998.0168800354,50.38999938964844,-0.1737990161846611,206548.60749816895
BUR,4734.0,10.5600004196167,49991.041986465454,9.670000076293944,-0.08428033219292808,45777.78036117553
RAPT,4083.0,36.72999954223633,149968.58813095093,21.959999084472656,-0.40212362215739883,89662.67626190186
CVNA,647.0,231.7899932861328,149968.12565612793,138.6199951171875,-0.4019586732285364,89687.13684082031
CURV,8097.0,9.880000114440918,79998.36092662811,9.06999969482422,-0.08198384718971563,73439.78752899171
FSLY,1974.0,35.45000076293945,69978.30150604248,28.93000030517578,-0.18392102446948,57107.82060241699
AYX,826.0,60.5,49973.0,58.34000015258789,-0.03570247681672911,48188.8401260376
CRCT,2263.0,22.09000015258789,49989.6703453064,20.32999992370605,-0.07967407047191222,46006.789827346794
W,789.0,189.97000122070312,149886.33096313477,136.5399932861328,-0.28125497494994733,107730.05470275879
Cash,248.56360530853271,1.0,248.56360530853271,1,0.0,248.56360530853271
Total,,,1000000.0,,-0.0416827504563162,764398.0573549271
