,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-02-18
MU,1073.0,93.1500015258789,99949.95163726808,90.8000030517578,-0.025228109883264405,97428.40327453612
TTD,1091.0,91.63999938964844,99979.23933410645,78.05000305175781,-0.1482976476255382,85152.55332946777
FTNT,278.0,359.3999938964844,99913.19830322266,304.8500061035156,-0.1517807142998462,84748.30169677734
TCN,6544.0,15.279999732971191,99992.31825256348,14.609999656677246,-0.04384817329860413,95607.8377532959
TENB,1815.0,55.06999969482422,99952.04944610596,45.459999084472656,-0.17450518728175635,82509.89833831787
UCTT,1743.0,57.36000061035156,99978.48106384276,48.5,-0.15446304944342382,84535.5
EPAM,149.0,668.4500122070312,99599.05181884766,443.2300109863281,-0.33692871135882085,66041.27163696289
ZIM,1698.0,58.86000061035156,99944.28103637695,69.86000061035156,0.18688412990035652,118622.28103637695
LSCC,1297.0,77.05999755859375,99946.8168334961,60.70000076293945,-0.2123020674016337,78727.90098953247
FIVE,483.0,206.88999938964844,99927.8697052002,166.3000030517578,-0.19619119559976905,80322.90147399902
Cash,1382.122568969727,1.0,1382.122568969727,1,0.0,1382.122568969727
Total,,,1000565.38,,-0.016300065615063697,875078.9720982361
