,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-09
RIVN,1205.0,103.69000244140624,124946.45294189452,43.95000076293945,-0.5761404211772974,52959.75091934204
FIGS,4535.0,27.559999465942383,124984.5975780487,17.290000915527344,-0.37264146405758536,78410.1541519165
NVDA,425.0,294.1099853515625,124996.74377441406,230.13999938964844,-0.2175036181972807,97809.49974060059
CCL,6212.0,20.1200008392334,124985.44521331789,17.270000457763672,-0.1416501124548819,107281.24284362793
TSLA,118.0,1056.780029296875,124700.04345703124,858.969970703125,-0.18718186671767645,101358.45654296875
TRMB,1433.0,87.19000244140625,124943.27349853516,67.70999908447266,-0.22342014923126785,97028.42868804932
PRNT,3644.0,34.29999923706055,124989.19721984863,28.600000381469727,-0.16618072834917363,104218.40139007568
KTOS,6443.0,19.39999961853028,124994.19754219058,19.38999938964844,-0.0005154757256945475,124929.76606750491
Cash,477.0487747192383,1.0,477.0487747192383,1,0.0,477.0487747192383
Total,,,1000017.0,,0.05319245767116798,764472.7491188049
