,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-21
APPS,4099.0,60.9900016784668,249998.0168800354,41.90999984741211,-0.31283819160462645,171789.08937454224
BUR,4734.0,10.5600004196167,49991.041986465454,9.4399995803833,-0.10606068131899293,44688.958013534546
RAPT,4083.0,36.72999954223633,149968.58813095093,20.850000381469727,-0.43234411540098094,85130.5515575409
CVNA,647.0,231.7899932861328,149968.12565612793,136.30999755859375,-0.41192458040962077,88192.56842041016
CURV,8097.0,9.880000114440918,79998.36092662811,8.25,-0.16497976675713377,66800.25
FSLY,1974.0,35.45000076293945,69978.30150604248,16.59000015258789,-0.5320169310142413,32748.660301208496
AYX,826.0,60.5,49973.0,64.2699966430664,0.062313994100271275,53087.01722717285
CRCT,2263.0,22.09000015258789,49989.6703453064,11.90999984741211,-0.46084202059107604,26952.329654693604
W,789.0,189.97000122070312,149886.33096313477,118.6500015258789,-0.3754276950915326,93614.85120391846
Cash,248.56360530853271,1.0,248.56360530853271,1,0.0,248.56360530853271
Total,,,1000000.0,,-0.030842014206917567,663252.8393583298
