,Shares,Cost Per Share,Cost Basis,Current Price,Return,As of 2022-03-24
ENJY,21645.0,4.619999885559082,99999.89752292632,3.619999885559082,-0.21645022181185314,78354.89752292633
COIN,396.0,252.3699951171875,99938.51806640624,190.19000244140625,-0.24638425279878484,75315.24096679688
DIS,645.0,154.88999938964844,99904.04960632324,138.9600067138672,-0.102847134989697,89629.20433044434
GOOGL,34.0,2897.0400390625,98499.361328125,2831.43994140625,-0.022643835353231334,96268.9580078125
RBLX,969.0,103.16000366210938,99962.04354858398,50.790000915527344,-0.507658015582424,49215.510887145996
CCL,4970.0,20.1200008392334,99996.40417099,18.489999771118164,-0.08101396620902634,91895.29886245728
WMT,691.0,144.69000244140625,99980.79168701172,142.8300018310547,-0.012855073460274369,98695.53126525879
DKNG,3640.0,27.46999931335449,99990.79750061034,19.049999237060547,-0.3065162099294474,69341.99722290039
HD,240.0,415.010009765625,99602.40234375,315.7799987792969,-0.23910269307086796,75787.19970703125
TWLO,379.0,263.3399963378906,99805.85861206056,161.94000244140625,-0.3850535251256646,61375.26092529297
Cash,3162.835613212585,1.0,3162.835613212585,1,0.0,3162.835613212585
Total,,,1000842.96,,-0.2109580646887207,789041.9353112793
